ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,direction,clade
GO:0046394,carboxylic acid biosynthetic process,22/228,186/5298,0.11827956989247312,2.748443689869836,5.147438065891001,1.2415679683148883e-5,0.0012688540183189178,0.0012656865025669254,YDL182W/YDL131W/YDR234W/YOL058W/YGL202W/YGR012W/YLL027W/YLR231C/YML081W/YBR159W/YNL104C/YJL200C/YJL088W/YJR016C/YER069W/YER073W/YHR208W/YIL094C/YIL051C/YIR033W/YIR034C/YCL030C,22,Downregulated,19. Malaysian
GO:0032543,mitochondrial translation,18/228,133/5298,0.13533834586466165,3.144835773644638,5.312061965703247,1.2535546503540907e-5,0.0012688540183189178,0.0012656865025669254,YDR041W/YDR175C/YDR194C/YDR350C/YGR102C/YPL183W-A/YPL097W/YMR024W/YMR193W/YBR146W/YNL137C/YNR037C/YJL096W/YJR101W/YKL155C/YHL004W/YIL051C/YCR024C,18,Downregulated,19. Malaysian
GO:1901605,alpha-amino acid metabolic process,20/228,159/5298,0.12578616352201258,2.9228732207878187,5.220214333853164,1.2538083184969544e-5,0.0012688540183189178,0.0012656865025669254,YDL182W/YDL131W/YDR234W/YDR321W/YOL058W/YGL202W/YGL196W/YGR012W/YLR231C/YNL104C/YJL200C/YJL088W/YJR016C/YER069W/YHR208W/YIL094C/YIL051C/YIR034C/YCL064C/YCL030C,20,Downregulated,19. Malaysian
GO:0043436,oxoacid metabolic process,33/228,355/5298,0.09295774647887324,2.1600444773906595,4.798129248273472,1.6358916533634403e-5,0.001505020321094365,0.0015012632493545828,YDL182W/YDL131W/YDR234W/YDR321W/YOL058W/YOR025W/YOR236W/YGL202W/YGL196W/YGR012W/YLL027W/YLR153C/YLR231C/YPL262W/YML081W/YMR165C/YBR159W/YNL104C/YJL200C/YJL088W/YJR016C/YER069W/YER073W/YHR208W/YIL094C/YIL051C/YIL009W/YIR023W/YIR033W/YIR034C/YCL064C/YCL030C/YCL026C-A,33,Downregulated,19. Malaysian
GO:0006082,organic acid metabolic process,33/228,357/5298,0.09243697478991597,2.1479433878814684,4.762396849940538,1.8402728365440702e-5,0.0015519634254854992,0.0015480891668822486,YDL182W/YDL131W/YDR234W/YDR321W/YOL058W/YOR025W/YOR236W/YGL202W/YGL196W/YGR012W/YLL027W/YLR153C/YLR231C/YPL262W/YML081W/YMR165C/YBR159W/YNL104C/YJL200C/YJL088W/YJR016C/YER069W/YER073W/YHR208W/YIL094C/YIL051C/YIL009W/YIR023W/YIR033W/YIR034C/YCL064C/YCL030C/YCL026C-A,33,Downregulated,19. Malaysian
GO:0140053,mitochondrial gene expression,20/228,164/5298,0.12195121951219512,2.8337612323491657,5.058423765386388,1.9979137437529185e-5,0.0015552990066753486,0.0015514164212623877,YDR041W/YDR175C/YDR194C/YDR350C/YOR017W/YGR102C/YPL183W-A/YPL097W/YPR116W/YMR024W/YMR193W/YBR146W/YNL137C/YNR037C/YJL096W/YJR101W/YKL155C/YHL004W/YIL051C/YCR024C,20,Downregulated,19. Malaysian
GO:1901607,alpha-amino acid biosynthetic process,16/228,116/5298,0.13793103448275862,3.2050816696914697,5.091941431519377,3.0416136949518957e-5,0.0021986521852080847,0.00219316355899163,YDL182W/YDL131W/YDR234W/YOL058W/YGL202W/YGR012W/YNL104C/YJL200C/YJL088W/YJR016C/YER069W/YHR208W/YIL094C/YIL051C/YIR034C/YCL030C,16,Downregulated,19. Malaysian
GO:0170033,L-amino acid metabolic process,18/228,143/5298,0.1258741258741259,2.9249171880750833,4.948164904564118,3.4316456901383e-5,0.0023152169589466397,0.0023094373451527225,YDL182W/YDL131W/YDR234W/YDR321W/YOL058W/YGL202W/YGR012W/YLR231C/YNL104C/YJL200C/YJL088W/YJR016C/YER069W/YHR208W/YIL094C/YIR034C/YCL064C/YCL030C,18,Downregulated,19. Malaysian
GO:0170039,proteinogenic amino acid metabolic process,18/228,145/5298,0.12413793103448276,2.8845735027223234,4.87916427853097,4.145209160418831e-5,0.0026218447939649107,0.0026152997268695122,YDL182W/YDL131W/YDR234W/YDR321W/YOL058W/YGL202W/YGR012W/YLR231C/YNL104C/YJL200C/YJL088W/YJR016C/YER069W/YHR208W/YIL094C/YIR034C/YCL064C/YCL030C,18,Downregulated,19. Malaysian
GO:0008652,amino acid biosynthetic process,16/228,124/5298,0.12903225806451613,2.99830220713073,4.774602584037026,6.989478014061493e-5,0.0041607951471942534,0.0041504083068018395,YDL182W/YDL131W/YDR234W/YOL058W/YGL202W/YGR012W/YNL104C/YJL200C/YJL088W/YJR016C/YER069W/YHR208W/YIL094C/YIL051C/YIR034C/YCL030C,16,Downregulated,19. Malaysian
