ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment,clade,direction
GO:0034220,monoatomic ion transmembrane transport,117,-0.6696149152810481,-2.1676390320640335,7.45592342290592e-9,1.29733067558563e-6,1.0977866197673322e-6,353,"tags=34%, list=9%, signal=32%",YOL027C/YJL094C/YBR235W/YMR301C/YBL099W/YOL077W-A/YLR220W/YDL128W/YPR191W/YGL187C/YPL271W/YDL004W/YDR377W/YDR322C-A/YBR039W/YJR121W/YPR020W/YKL016C/YDR205W/YDR298C/YGL191W/YML120C/YML081C-A/YBL045C/YHR051W/YDR529C/YEL024W/YOR065W/YLR038C/YPL078C/YJL166W/YLR295C/YGR183C/YDL067C/YLR395C/YFR033C/YHR001W-A/YMR256C/YNL055C/YNL052W,M1. Mosaic region 1,Downregulated
GO:0019646,aerobic electron transport chain,22,-0.9012555684497979,-2.198537378461606,3.0232235755992345e-8,3.506939347695112e-6,2.9675326149960907e-6,219,"tags=82%, list=6%, signal=78%",YPR191W/YGL187C/YGL226W/YGL191W/YML120C/YHR051W/YDR529C/YEL024W/YOR065W/YJL166W/YGR183C/YDL067C/YLR395C/YFR033C/YJR048W/YHR001W-A/YMR256C/YNL052W,M1. Mosaic region 1,Downregulated
GO:0042773,ATP synthesis coupled electron transport,22,-0.9012555684497979,-2.198537378461606,3.0232235755992345e-8,3.506939347695112e-6,2.9675326149960907e-6,219,"tags=82%, list=6%, signal=78%",YPR191W/YGL187C/YGL226W/YGL191W/YML120C/YHR051W/YDR529C/YEL024W/YOR065W/YJL166W/YGR183C/YDL067C/YLR395C/YFR033C/YJR048W/YHR001W-A/YMR256C/YNL052W,M1. Mosaic region 1,Downregulated
GO:0042775,mitochondrial ATP synthesis coupled electron transport,22,-0.9012555684497979,-2.198537378461606,3.0232235755992345e-8,3.506939347695112e-6,2.9675326149960907e-6,219,"tags=82%, list=6%, signal=78%",YPR191W/YGL187C/YGL226W/YGL191W/YML120C/YHR051W/YDR529C/YEL024W/YOR065W/YJL166W/YGR183C/YDL067C/YLR395C/YFR033C/YJR048W/YHR001W-A/YMR256C/YNL052W,M1. Mosaic region 1,Downregulated
GO:0098655,monoatomic cation transmembrane transport,111,-0.6696441844451719,-2.158944385727465,2.759371482471805e-8,3.506939347695112e-6,2.9675326149960907e-6,353,"tags=35%, list=9%, signal=33%",YOL027C/YJL094C/YBR235W/YMR301C/YBL099W/YOL077W-A/YLR220W/YDL128W/YPR191W/YGL187C/YPL271W/YDL004W/YDR377W/YDR322C-A/YBR039W/YJR121W/YPR020W/YKL016C/YDR205W/YDR298C/YGL191W/YML120C/YML081C-A/YBL045C/YHR051W/YDR529C/YEL024W/YOR065W/YLR038C/YPL078C/YJL166W/YLR295C/YGR183C/YDL067C/YLR395C/YFR033C/YHR001W-A/YMR256C/YNL052W,M1. Mosaic region 1,Downregulated
GO:0022904,respiratory electron transport chain,24,-0.8941970928975702,-2.2146704631921783,5.3247188529966586e-8,5.294291888122392e-6,4.479970222934783e-6,219,"tags=79%, list=6%, signal=75%",YPR191W/YGL187C/YGL226W/YOR356W/YGL191W/YML120C/YHR051W/YDR529C/YEL024W/YOR065W/YJL166W/YGR183C/YDL067C/YLR395C/YFR033C/YJR048W/YHR001W-A/YMR256C/YNL052W,M1. Mosaic region 1,Downregulated
GO:0098662,inorganic cation transmembrane transport,110,-0.6645674232272494,-2.131300899150673,5.081457585600872e-8,5.294291888122392e-6,4.479970222934783e-6,353,"tags=35%, list=9%, signal=33%",YOL027C/YJL094C/YBR235W/YMR301C/YBL099W/YOL077W-A/YLR220W/YDL128W/YPR191W/YGL187C/YPL271W/YDL004W/YDR377W/YDR322C-A/YBR039W/YJR121W/YPR020W/YKL016C/YDR205W/YDR298C/YGL191W/YML120C/YML081C-A/YBL045C/YHR051W/YDR529C/YEL024W/YOR065W/YLR038C/YPL078C/YJL166W/YLR295C/YGR183C/YDL067C/YLR395C/YFR033C/YHR001W-A/YMR256C/YNL052W,M1. Mosaic region 1,Downregulated
GO:0006812,monoatomic cation transport,137,-0.623969272840549,-2.0389074851792968,7.337473047831536e-8,6.809174988387665e-6,5.7618472565077115e-6,378,"tags=31%, list=10%, signal=29%",YLL001W/YBR192W/YOL027C/YJL094C/YBR235W/YMR301C/YBL030C/YBL099W/YOL077W-A/YLR220W/YDL128W/YPR191W/YGL187C/YPL271W/YDL004W/YDR377W/YDR322C-A/YBR039W/YJR121W/YPR020W/YKL016C/YDR205W/YDR298C/YGL191W/YML120C/YLL009C/YML081C-A/YBL045C/YHR051W/YDR529C/YEL024W/YOR065W/YLR038C/YPL078C/YJL166W/YLR295C/YGR183C/YDL067C/YLR395C/YFR033C/YHR001W-A/YMR256C/YNL052W,M1. Mosaic region 1,Downregulated
GO:0022900,electron transport chain,25,-0.8872733338792158,-2.2096178346320836,9.939932830955989e-8,8.64774156293171e-6,7.317621603841943e-6,219,"tags=76%, list=6%, signal=72%",YPR191W/YGL187C/YGL226W/YOR356W/YGL191W/YML120C/YHR051W/YDR529C/YEL024W/YOR065W/YJL166W/YGR183C/YDL067C/YLR395C/YFR033C/YJR048W/YHR001W-A/YMR256C/YNL052W,M1. Mosaic region 1,Downregulated
GO:0006811,monoatomic ion transport,147,-0.6099817427831885,-2.024196470603292,1.1634020654009322e-7,9.52620985316528e-6,8.06097158627643e-6,378,"tags=30%, list=10%, signal=28%",YLL001W/YBR192W/YOL027C/YJL094C/YBR235W/YMR301C/YBL030C/YBL099W/YOL077W-A/YLR220W/YDL128W/YPR191W/YGL187C/YPL271W/YDL004W/YDR377W/YDR322C-A/YBR039W/YJR121W/YPR020W/YKL016C/YDR205W/YDR298C/YGL191W/YML120C/YLL009C/YML081C-A/YBL045C/YHR051W/YDR529C/YEL024W/YOR065W/YLR038C/YPL078C/YJL166W/YLR295C/YGR183C/YDL067C/YLR395C/YFR033C/YHR001W-A/YMR256C/YNL055C/YNL052W,M1. Mosaic region 1,Downregulated
GO:0098660,inorganic ion transmembrane transport,120,-0.6260942357192192,-2.034774573076385,6.499192025373434e-7,5.026041832955455e-5,4.252980044674195e-5,353,"tags=32%, list=9%, signal=31%",YOL027C/YJL094C/YBR235W/YMR301C/YBL099W/YOL077W-A/YLR220W/YDL128W/YPR191W/YGL187C/YPL271W/YDL004W/YDR377W/YDR322C-A/YBR039W/YJR121W/YPR020W/YKL016C/YDR205W/YDR298C/YGL191W/YML120C/YML081C-A/YBL045C/YHR051W/YDR529C/YEL024W/YOR065W/YLR038C/YPL078C/YJL166W/YLR295C/YGR183C/YDL067C/YLR395C/YFR033C/YHR001W-A/YMR256C/YNL052W,M1. Mosaic region 1,Downregulated
GO:0009145,purine nucleoside triphosphate biosynthetic process,20,-0.8867709634879761,-2.1301117916840937,1.9325199248966136e-6,1.345033867728043e-4,1.138152524189111e-4,292,"tags=75%, list=7%, signal=70%",YBL099W/YOL077W-A/YPL271W/YDL004W/YDR377W/YDR322C-A/YBR039W/YJR121W/YPR020W/YKL016C/YKL067W/YDR298C/YML081C-A/YPL078C/YLR295C,M1. Mosaic region 1,Downregulated
GO:0009206,purine ribonucleoside triphosphate biosynthetic process,20,-0.8867709634879761,-2.1301117916840937,1.9325199248966136e-6,1.345033867728043e-4,1.138152524189111e-4,292,"tags=75%, list=7%, signal=70%",YBL099W/YOL077W-A/YPL271W/YDL004W/YDR377W/YDR322C-A/YBR039W/YJR121W/YPR020W/YKL016C/YKL067W/YDR298C/YML081C-A/YPL078C/YLR295C,M1. Mosaic region 1,Downregulated
GO:0006754,ATP biosynthetic process,16,-0.911155716455497,-2.094227478643147,2.1565216676915985e-6,1.364490073375775e-4,1.1546161464817698e-4,292,"tags=88%, list=7%, signal=81%",YBL099W/YOL077W-A/YPL271W/YDL004W/YDR377W/YDR322C-A/YBR039W/YJR121W/YPR020W/YKL016C/YDR298C/YML081C-A/YPL078C/YLR295C,M1. Mosaic region 1,Downregulated
GO:0015986,proton motive force-driven ATP synthesis,16,-0.911155716455497,-2.094227478643147,2.1565216676915985e-6,1.364490073375775e-4,1.1546161464817698e-4,292,"tags=88%, list=7%, signal=81%",YBL099W/YOL077W-A/YPL271W/YDL004W/YDR377W/YDR322C-A/YBR039W/YJR121W/YPR020W/YKL016C/YDR298C/YML081C-A/YPL078C/YLR295C,M1. Mosaic region 1,Downregulated
GO:0009890,negative regulation of biosynthetic process,379,0.45418214377405547,1.6711932700530376,2.92294982048019e-6,1.7690200652645323e-4,1.49692487373791e-4,555,"tags=22%, list=14%, signal=21%",YAL013W/YAR003W/YAL019W/YGR116W/YML027W/YMR273C/YEL037C/YBR105C/YAL021C/YGR030C/YGR158C/YER176W/YBR103W/YKR096W/YOL123W/YBR060C/YGL173C/YDR159W/YGL162W/YAR002W/YAL009W/YLR264W/YDR121W/YML051W/YIL079C/YDR110W/YDR440W/YDR404C/YML061C/YNR052C/YLR451W/YDL020C/YNL239W/YHL007C/YLL022C/YEL056W/YDR432W/YKR095W/YOR038C/YBR202W/YHL020C/YGR280C/YLR027C/YBR275C/YCR035C/YOR048C/YHR062C/YNL167C/YMR235C/YKR071C/YPL190C/YBR245C/YLR223C/YBR066C/YML010W/YLR145W/YNL091W/YNL299W/YOR209C/YGL181W/YBR095C/YNL330C/YOL051W/YBR239C/YOL139C/YNL186W/YGL094C/YLR015W/YIL038C/YGR270W/YMR112C/YDR439W/YDR266C/YOL149W/YPR106W/YER104W/YPR164W/YOR076C/YNL261W/YJL168C/YDL224C/YPR112C/YER088C,M1. Mosaic region 1,Upregulated
GO:0010605,negative regulation of macromolecule metabolic process,391,0.44971340556544426,1.6650002585272015,3.3307956149149526e-6,1.9318614566506725e-4,1.6347194267937862e-4,555,"tags=21%, list=14%, signal=20%",YAL013W/YAR003W/YAL019W/YGR116W/YML027W/YMR273C/YEL037C/YAL021C/YGR030C/YGR158C/YER176W/YBR103W/YKR096W/YOL123W/YBR060C/YGL173C/YDR159W/YGL162W/YAR002W/YLR264W/YDR121W/YGR042W/YML051W/YIL079C/YDR110W/YDR440W/YDR404C/YML061C/YNR052C/YLR451W/YDL020C/YNL239W/YHL007C/YLL022C/YEL056W/YDR432W/YKR095W/YOR038C/YBR202W/YHL020C/YGR280C/YLR027C/YBR275C/YCR035C/YOR048C/YHR062C/YNL167C/YDR217C/YMR235C/YPL190C/YBR245C/YLR223C/YBR066C/YML010W/YLR145W/YNL091W/YNL299W/YOR209C/YBR095C/YNL330C/YOL051W/YCR059C/YBR239C/YOL139C/YNL186W/YGL094C/YLR015W/YPL267W/YIL038C/YGR270W/YMR112C/YDR439W/YDR266C/YOL149W/YER104W/YPR164W/YOR076C/YNL261W/YJL168C/YDL224C/YFR010W/YPR112C/YER088C,M1. Mosaic region 1,Upregulated
GO:0009892,negative regulation of metabolic process,422,0.4465721734917358,1.6705766887201734,3.581682118000483e-6,1.9942806033026688e-4,1.6875378063337015e-4,555,"tags=21%, list=14%, signal=21%",YAL013W/YAR003W/YAL019W/YGR116W/YML027W/YMR273C/YEL037C/YBR105C/YAL021C/YGR030C/YGR158C/YER176W/YBR103W/YKR096W/YOL123W/YBR060C/YGL173C/YDR159W/YGL162W/YAR002W/YAL009W/YLR264W/YDR121W/YGR042W/YML051W/YIL079C/YDR110W/YDR440W/YDR404C/YML061C/YNR052C/YLR451W/YDL020C/YNL239W/YHL007C/YLL022C/YEL056W/YDR432W/YOL145C/YKR095W/YOR371C/YOR038C/YBR202W/YHL020C/YGR280C/YLR027C/YBR275C/YCR035C/YOR048C/YHR062C/YNL167C/YDR217C/YMR235C/YKR071C/YPL190C/YBR245C/YLR223C/YBR066C/YML010W/YLR145W/YNL091W/YNL299W/YOR209C/YGL181W/YBR095C/YNL330C/YOL051W/YCR059C/YBR239C/YOL139C/YNL186W/YGL094C/YLR015W/YPL267W/YIL038C/YGR270W/YMR112C/YDR439W/YDR266C/YOL149W/YPR106W/YER104W/YPR164W/YOR076C/YNL261W/YJL168C/YDL224C/YFR010W/YPR112C/YER088C,M1. Mosaic region 1,Upregulated
GO:0010558,negative regulation of macromolecule biosynthetic process,362,0.45589415876881056,1.6747565311395545,4.259415462742545e-6,0.00022804255092837011,1.9296704059955095e-4,555,"tags=22%, list=14%, signal=20%",YAL013W/YAR003W/YAL019W/YGR116W/YML027W/YMR273C/YEL037C/YAL021C/YGR030C/YGR158C/YER176W/YBR103W/YKR096W/YOL123W/YBR060C/YGL173C/YDR159W/YGL162W/YAR002W/YLR264W/YDR121W/YML051W/YIL079C/YDR110W/YDR440W/YDR404C/YML061C/YNR052C/YLR451W/YDL020C/YNL239W/YHL007C/YLL022C/YEL056W/YDR432W/YKR095W/YOR038C/YBR202W/YHL020C/YGR280C/YLR027C/YBR275C/YCR035C/YOR048C/YHR062C/YNL167C/YMR235C/YPL190C/YBR245C/YLR223C/YBR066C/YML010W/YLR145W/YNL091W/YNL299W/YOR209C/YBR095C/YNL330C/YOL051W/YBR239C/YOL139C/YNL186W/YGL094C/YLR015W/YIL038C/YGR270W/YMR112C/YDR439W/YDR266C/YOL149W/YER104W/YPR164W/YOR076C/YNL261W/YJL168C/YDL224C/YPR112C/YER088C,M1. Mosaic region 1,Upregulated
GO:0006091,generation of precursor metabolites and energy,141,-0.5822011378726297,-1.9147305898306668,4.837831748919828e-6,2.494171034998667e-4,2.1105394647334452e-4,493,"tags=33%, list=12%, signal=30%",YBR010W/YFL018C/YMR315W/YDL066W/YKL141W/YOR002W/YIL125W/YLR139C/YPL132W/YLR354C/YJR120W/YBL030C/YJL121C/YIL070C/YNR001C/YOR355W/YBL021C/YGR177C/YPR191W/YGL187C/YKR046C/YPL271W/YGL226W/YJR121W/YOR356W/YDR298C/YGL191W/YML120C/YMR145C/YBL045C/YHR051W/YDR529C/YEL024W/YDR031W/YMR002W/YOR065W/YLR038C/YJL166W/YGR183C/YDL067C/YLR395C/YFR033C/YJR048W/YHR001W-A/YMR256C/YNL052W/YOR358W,M1. Mosaic region 1,Downregulated
GO:0007005,mitochondrion organization,171,-0.5569348999102225,-1.8745623387352301,1.168795777402022e-5,5.810584721941481e-4,4.916851409446852e-4,629,"tags=37%, list=16%, signal=32%",YJR034W/YGR062C/YFL036W/YPL029W/YNR040W/YPL215W/YKL137W/YLL040C/YNL131W/YCR065W/YFR011C/YMR302C/YBR212W/YER154W/YDR079W/YML030W/YJR118C/YML091C/YBR091C/YKL141W/YKL053C-A/YDR296W/YIR021W/YLL001W/YBR192W/YOL027C/YLR218C/YJR120W/YDR493W/YJL180C/YHR005C-A/YPR100W/YLR059C/YDR322W/YOR045W/YMR072W/YJL112W/YNR020C/YLR168C/YOL095C/YDR322C-A/YKL166C/YCL057C-A/YHR116W/YPR020W/YPR133W-A/YGL191W/YLL009C/YML081C-A/YPL189C-A/YDR529C/YDR381C-A/YMR002W/YLR038C/YPL218W/YNL100W/YEL020W-A/YLR295C/YGR183C/YBL059C-A/YML129C/YGR174C/YNL055C,M1. Mosaic region 1,Downregulated
GO:0009201,ribonucleoside triphosphate biosynthetic process,23,-0.8535075838469653,-2.107891613382507,1.609482126811001e-5,7.725514208692804e-4,6.537243193834882e-4,292,"tags=65%, list=7%, signal=61%",YBL099W/YOL077W-A/YPL271W/YDL004W/YDR377W/YDR322C-A/YBR039W/YJR121W/YPR020W/YKL016C/YKL067W/YDR298C/YML081C-A/YPL078C/YLR295C,M1. Mosaic region 1,Downregulated
GO:0009142,nucleoside triphosphate biosynthetic process,25,-0.8367557687260537,-2.083811604846516,2.0307910049387496e-5,9.422870262915798e-4,7.973526787812144e-4,292,"tags=64%, list=7%, signal=60%",YBL099W/YJR057W/YOL077W-A/YPL271W/YDL004W/YDR377W/YDR322C-A/YBR039W/YJR121W/YPR020W/YKL016C/YKL067W/YDR298C/YML081C-A/YPL078C/YLR295C,M1. Mosaic region 1,Downregulated
GO:0006122,"mitochondrial electron transport, ubiquinol to cytochrome c",10,-0.9320709454184908,-1.9136106962553376,8.077475940830083e-5,0.0036270472611727345,0.0030691665798943508,219,"tags=90%, list=6%, signal=85%",YPR191W/YDR529C/YEL024W/YOR065W/YJL166W/YGR183C/YFR033C/YJR048W/YHR001W-A,M1. Mosaic region 1,Downregulated
GO:0033108,mitochondrial respiratory chain complex assembly,52,-0.6951115484357452,-1.9796285382213625,1.3678384924277107e-4,0.0059500974420605415,0.005034905503377001,629,"tags=69%, list=16%, signal=59%",YNL005C/YJL003W/YMR244C-A/YBR120C/YNR018W/YER058W/YOL071W/YNL315C/YDR375C/YIL157C/YJR034W/YGR062C/YPL215W/YKL137W/YER154W/YDR079W/YML030W/YKL053C-A/YLR218C/YDR493W/YJL180C/YDR322W/YNR020C/YHR116W/YGL191W/YLL009C/YML081C-A/YPL189C-A/YDR529C/YDR381C-A/YLR038C/YLR295C/YGR183C/YBL059C-A/YML129C/YGR174C,M1. Mosaic region 1,Downregulated
GO:0010629,negative regulation of gene expression,261,0.46412939304147005,1.6543702193097947,1.4611541211975252e-4,0.006163413747596833,0.005215411360829445,555,"tags=22%, list=14%, signal=20%",YAL013W/YAR003W/YAL019W/YMR273C/YAL021C/YGR030C/YGR158C/YER176W/YKR096W/YOL123W/YBR060C/YGL173C/YDR159W/YAR002W/YLR264W/YDR121W/YIL079C/YDR110W/YDR440W/YDR404C/YNR052C/YHL007C/YLL022C/YEL056W/YDR432W/YKR095W/YBR202W/YLR027C/YBR275C/YCR035C/YOR048C/YHR062C/YMR235C/YPL190C/YBR245C/YLR223C/YLR145W/YNL091W/YNL299W/YOR209C/YBR095C/YNL330C/YOL139C/YNL186W/YGL094C/YLR015W/YIL038C/YDR439W/YDR266C/YOL149W/YER104W/YPR164W/YOR076C/YNL261W/YDL224C/YPR112C/YER088C,M1. Mosaic region 1,Upregulated
GO:0006259,DNA metabolic process,333,0.4234443946586758,1.5501575274848964,2.2376399051634294e-4,0.009161161023492627,0.007752071374234916,700,"tags=25%, list=18%, signal=22%",YAL013W/YAR003W/YAL019W/YAL015C/YEL037C/YAR007C/YDR075W/YNL102W/YAL021C/YBR060C/YGL173C/YDR159W/YAR002W/YDR359C/YDR121W/YGR042W/YER116C/YDR110W/YDR440W/YBR170C/YML061C/YKL018W/YOR191W/YNL072W/YGR109C/YDL020C/YMR186W/YHR197W/YDL126C/YDL160C-A/YPL235W/YOL145C/YKR095W/YPR120C/YEL018W/YBR202W/YIL128W/YGR280C/YEL055C/YBR275C/YDR079C-A/YPL204W/YDR217C/YGL113W/YOR033C/YNL262W/YHR191C/YML010W/YDR054C/YPL055C/YNL330C/YGL127C/YLR103C/YGL094C/YLR015W/YML011C/YGR270W/YDR439W/YER104W/YPR164W/YJL184W/YNL261W/YJL168C/YFL008W/YDR489W/YMR039C/YIL009C-A/YLR449W/YPL240C/YOR330C/YNL273W/YOL034W/YNL082W/YJL081C/YDR325W/YBR279W/YDR460W/YGL163C/YJR082C/YGL150C/YLR150W/YGR159C,M1. Mosaic region 1,Upregulated
GO:0009152,purine ribonucleotide biosynthetic process,39,-0.7125781789100757,-1.938257998368013,2.5681688969863984e-4,0.010213974584585905,0.008642950363091066,292,"tags=41%, list=7%, signal=38%",YBL099W/YOL077W-A/YPL271W/YDL004W/YDR377W/YDR226W/YDR322C-A/YBR039W/YJR121W/YPR020W/YKL016C/YKL067W/YDR298C/YML081C-A/YPL078C/YLR295C,M1. Mosaic region 1,Downregulated
GO:0022613,ribonucleoprotein complex biogenesis,459,0.39104938945623324,1.4749886782970962,2.8896589708992326e-4,0.011173348020810365,0.009454761369696613,858,"tags=31%, list=22%, signal=27%",YAL035W/YAL025C/YCL054W/YAL059W/YCR016W/YPL239W/YGL099W/YGR030C/YGR158C/YDR365C/YNL175C/YGL173C/YDR159W/YLR264W/YLR336C/YLR074C/YMR093W/YDR412W/YGR276C/YOL144W/YPR144C/YNL308C/YIL104C/YPL217C/YDR457W/YOR341W/YPL266W/YER013W/YFL009W/YOR098C/YMR186W/YNR054C/YHR197W/YGR090W/YGR145W/YPL235W/YIL091C/YDR432W/YDL153C/YKL172W/YML049C/YNR046W/YMR229C/YDL148C/YMR128W/YJR042W/YJL033W/YGR280C/YOL041C/YEL055C/YGR245C/YCR035C/YNL124W/YOR048C/YPL204W/YHR062C/YDR299W/YOL080C/YJL069C/YPL169C/YNL132W/YMR239C/YOR159C/YMR235C/YDR364C/YDR235W/YKL183W/YML010W/YLR145W/YOR078W/YLR106C/YDR361C/YDR324C/YJR050W/YGR162W/YGL049C/YOL139C/YOR224C/YNL227C/YER127W/YOR294W/YIL019W/YJL010C/YDR156W/YDR083W/YPR112C/YOR145C/YBR267W/YPL240C/YOR119C/YGL246C/YNL248C/YIR012W/YIR026C/YJL061W/YGL066W/YIL069C/YKL180W/YHR064C/YOL077C/YBR279W/YJR002W/YCR060W/YOR056C/YCL031C/YBR055C/YJL041W/YML093W/YGR159C/YER172C/YJL050W/YMR047C/YMR146C/YMR288W/YNR038W/YGL097W/YOR308C/YMR014W/YLR387C/YKR060W/YER125W/YHR052W/YHR081W/YDL014W/YLR196W/YLL008W/YLR275W/YIL115C/YOR004W/YDR449C/YOL121C/YOR243C/YGR218W/YLR117C/YPL193W/YPL146C/YMR269W/YJL148W/YKL156W/YKL009W,M1. Mosaic region 1,Upregulated
GO:0055085,transmembrane transport,295,-0.4377217275801586,-1.549621088351027,3.605626853698334e-4,0.013564952919859678,0.011478510524291425,432,"tags=20%, list=11%, signal=19%",YML030W/YJR077C/YDL022W/YBR091C/YBR192W/YOL027C/YER048C/YJL094C/YBR235W/YOR232W/YMR301C/YBR069C/YBL030C/YOL092W/YBL099W/YPL026C/YIL088C/YOL077W-A/YLR220W/YOR045W/YDL128W/YPR191W/YGL187C/YBR287W/YPL271W/YLR292C/YDL004W/YDR377W/YOR254C/YDR322C-A/YBR039W/YJR121W/YPR020W/YKL016C/YDR205W/YDR298C/YPR133W-A/YGL191W/YML120C/YML081C-A/YBL045C/YHR051W/YDR529C/YEL024W/YOR065W/YLR038C/YPL078C/YJL166W/YLR295C/YGR183C/YDL067C/YLR395C/YFR033C/YLL024C/YHR001W-A/YMR256C/YNL055C/YNL052W/YLL053C,M1. Mosaic region 1,Downregulated
GO:0006260,DNA replication,121,0.5574938067827462,1.8183885989641357,3.782572100107277e-4,0.013761116219528427,0.011644501701188982,536,"tags=25%, list=14%, signal=22%",YAL013W/YAL015C/YAR007C/YNL102W/YAL021C/YBR060C/YDR121W/YDR110W/YBR170C/YML061C/YNL072W/YGR109C/YHR197W/YDL126C/YDL160C-A/YPR120C/YBR202W/YBR275C/YDR217C/YGL113W/YNL262W/YHR191C/YDR054C/YPL055C/YNL330C/YLR103C/YGR270W/YPR164W/YNL261W/YJL168C,M1. Mosaic region 1,Upregulated
GO:0048583,regulation of response to stimulus,129,0.5331797556131034,1.7560992256776062,3.855485147712706e-4,0.013761116219528427,0.011644501701188982,761,"tags=34%, list=19%, signal=28%",YAL036C/YDR170C/YDR075W/YPL160W/YAL023C/YBR103W/YGL073W/YBR025C/YLL010C/YPL256C/YER089C/YLR179C/YDR373W/YDL020C/YHL007C/YOL145C/YOR371C/YGL023C/YMR052W/YLR096W/YPL204W/YOR281C/YBR245C/YBR066C/YDR128W/YML010W/YKR026C/YCR033W/YOR051C/YDR168W/YDR152W/YFR010W/YGL190C/YGR163W/YER151C/YER124C/YBR279W/YML007W/YGL150C/YNL076W/YGR173W/YLR238W/YKR090W/YER125W,M1. Mosaic region 1,Upregulated
GO:0046889,positive regulation of lipid biosynthetic process,14,0.8616947303006784,1.9830101598359833,4.196405201264126e-4,0.014603490100399156,0.012357309000564623,1,"tags=7%, list=0%, signal=7%",YAL013W,M1. Mosaic region 1,Upregulated
GO:0045934,negative regulation of nucleobase-containing compound metabolic process,167,0.49905364998277263,1.700018527142335,4.3164636050209627e-4,0.014654920337046781,0.012400828688109005,502,"tags=19%, list=13%, signal=17%",YAL013W/YAL019W/YGR116W/YML027W/YEL037C/YBR103W/YGL162W/YGR042W/YML051W/YDR110W/YML061C/YLR451W/YDL020C/YNL239W/YHL007C/YDR432W/YOR038C/YHL020C/YGR280C/YBR275C/YOR048C/YNL167C/YDR217C/YBR066C/YML010W/YBR095C/YNL330C/YOL051W/YBR239C/YGR270W/YMR112C/YPR106W,M1. Mosaic region 1,Upregulated
GO:0016072,rRNA metabolic process,328,0.4246827862925538,1.5508349028028081,4.674305147406121e-4,0.015131704105091442,0.012804277747729374,767,"tags=27%, list=19%, signal=24%",YAL035W/YAL025C/YCL054W/YCR016W/YGR030C/YGR158C/YDR365C/YGL173C/YLR264W/YMR093W/YMR270C/YDR412W/YGR276C/YOL144W/YPR144C/YBR170C/YNL308C/YPL217C/YDR457W/YOR341W/YPL266W/YMR233W/YFL009W/YNR054C/YHR197W/YGR090W/YGR145W/YDL126C/YPL235W/YIL091C/YDL153C/YOL145C/YKL172W/YNR046W/YMR229C/YDL148C/YMR128W/YJL033W/YGR280C/YOL041C/YEL055C/YCR035C/YNL124W/YOR048C/YHR062C/YDR299W/YOL080C/YJL069C/YNL132W/YMR239C/YML010W/YLR145W/YOR078W/YLR106C/YDR324C/YNL227C/YER127W/YDR266C/YOR294W/YIL019W/YJL010C/YDR156W/YPR164W/YOR076C/YDR083W/YPR112C/YOR145C/YER148W/YOR119C/YGL246C/YNL248C/YIL069C/YKL180W/YHR064C/YOL077C/YBR279W/YJR002W/YOR056C/YCL031C/YML093W/YGR159C/YJL050W/YNR038W/YOR308C/YMR014W/YNL001W/YKR060W/YER125W/YHR081W/YDL014W,M1. Mosaic region 1,Upregulated
GO:0006412,translation,417,-0.407768029482444,-1.4841760401423436,4.6057217774515184e-4,0.015131704105091442,0.012804277747729374,716,"tags=33%, list=18%, signal=30%",YLL018C/YPR047W/YMR309C/YDL136W/YDL207W/YLR262C-A/YER074W/YPL203W/YMR230W/YNL178W/YNR037C/YGR027C/YDL045W-A/YPL090C/YJL006C/YMR260C/YIL018W/YDR429C/YDL188C/YDR091C/YGL143C/YOR234C/YPL215W/YKL003C/YIL093C/YPL104W/YDL044C/YKL167C/YNL177C/YMR024W/YNL040W/YDR172W/YNL137C/YNL185C/YGL103W/YDR175C/YBR122C/YOR158W/YDR347W/YIL078W/YLR069C/YKL155C/YGR076C/YOR187W/YNL306W/YBR189W/YDR462W/YDL184C/YOR276W/YPL074W/YMR194W/YBR191W/YML091C/YMR193W/YIL148W/YHR141C/YJR113C/YOR133W/YGR220C/YLR344W/YLR139C/YLR287C-A/YNL252C/YHR021C/YCR003W/YKR085C/YDL133C-A/YGL129C/YGR148C/YLR439W/YOL027C/YGR215W/YNL301C/YMR286W/YML009C/YKR057W/YML026C/YOR354C/YJL096W/YGR222W/YDL191W/YGR084C/YBR251W/YGL068W/YKR006C/YPR100W/YDR447C/YDR450W/YOR182C/YBL038W/YJL063C/YGR034W/YMR282C/YNL122C/YMR064W/YPL118W/YJL140W/YDL202W/YJL136C/YCR046C/YJR094W-A/YHR147C/YOR369C/YDR041W/YML024W/YJL189W/YNR036C/YDR115W/YDR350C/YGR165W/YBR268W/YKL170W/YDR337W/YER117W/YNL284C/YKL166C/YDR471W/YLR204W/YNR022C/YHL004W/YLR029C/YLR388W/YDR494W/YNL081C/YDR116C/YPL013C/YDR237W/YMR158W/YKL138C/YGL245W/YML129C/YPL173W/YMR225C/YMR188C/YBL090W/YCR071C/YLR367W/YER050C,M1. Mosaic region 1,Downregulated
