strain_i,strain_j,meta_r,clade_i,clade_j,pair_type
BHG,ANN,0.1438039650096154,M2. Mosaic region 2,12. West African cocoa,Different clade
BHG,ATS,0.03185121528091531,M2. Mosaic region 2,8. Mixed origin,Different clade
BHG,BAF,0.0962083034842652,M2. Mosaic region 2,13. African palm wine,Different clade
BHG,BAG,0.08585019503989944,M2. Mosaic region 2,15. CHNII,Different clade
BHG,BAI,0.1175240666845725,M2. Mosaic region 2,18. Far East Asia,Different clade
BHG,BAK,0.09503105841657851,M2. Mosaic region 2,18. Far East Asia,Different clade
BHG,BAL,0.07260712588935683,M2. Mosaic region 2,16. CHNI,Different clade
BHG,BAM,0.10335261010495277,M2. Mosaic region 2,14. CHNIII,Different clade
BHG,BAN,0.07269570794083852,M2. Mosaic region 2,20. CHN V,Different clade
BHG,BAP,0.07599362962263517,M2. Mosaic region 2,20. CHN V,Different clade
BHG,BBQ,0.06720763065436434,M2. Mosaic region 2,4. Mediterranean oak,Different clade
BHG,BCK,0.07647383179250461,M2. Mosaic region 2,10. French Guiana human,Different clade
BHG,BDB,0.04185773364374134,M2. Mosaic region 2,M2. Mosaic region 2,Same clade
BHG,BDP,0.061266702311493726,M2. Mosaic region 2,10. French Guiana human,Different clade
BHG,BEF,0.09351555973623162,M2. Mosaic region 2,26. Asian fermentation,Different clade
BHG,BFH,0.02584572223962718,M2. Mosaic region 2,5. French dairy,Different clade
BHG,BFP,0.05545014874293535,M2. Mosaic region 2,4. Mediterranean oak,Different clade
BHG,BGD,0.05260569225539381,M2. Mosaic region 2,5. French dairy,Different clade
BHG,BGF,0.018532741031896095,M2. Mosaic region 2,5. French dairy,Different clade
BHG,BHK,0.05782085942280403,M2. Mosaic region 2,M1. Mosaic region 1,Different clade
BHG,BHM,0.013533164226068494,M2. Mosaic region 2,M1. Mosaic region 1,Different clade
BHG,BHQ,0.10597402772400415,M2. Mosaic region 2,26. Asian fermentation,Different clade
BHG,BMA,0.06914026991214645,M2. Mosaic region 2,19. Malaysian,Different clade
BHG,BMB,0.069726612907411,M2. Mosaic region 2,19. Malaysian,Different clade
BHG,BMC,0.05787332508159006,M2. Mosaic region 2,19. Malaysian,Different clade
BHG,BNC,0.08082589125387864,M2. Mosaic region 2,10. French Guiana human,Different clade
BHG,BNV,0.10338794061329826,M2. Mosaic region 2,1. Wine/European,Different clade
BHG,BQM,0.08030055684015515,M2. Mosaic region 2,1. Wine/European,Different clade
BHG,BVG,0.03332938430159791,M2. Mosaic region 2,3. Brazilian bioethanol,Different clade
BHG,CAE,0.08975029371225884,M2. Mosaic region 2,1. Wine/European,Different clade
BHG,CBN,0.07782860474585196,M2. Mosaic region 2,7. Mosaic beer,Different clade
BHG,CCD,0.08817140418651373,M2. Mosaic region 2,21. Ecuadorean,Different clade
BHG,CCG,0.07127780693656151,M2. Mosaic region 2,21. Ecuadorean,Different clade
BHG,CCN,0.08364104526032798,M2. Mosaic region 2,18. Far East Asia,Different clade
BHG,CCQ,0.12111608635048965,M2. Mosaic region 2,18. Far East Asia,Different clade
BHG,CCR,0.09771327118619058,M2. Mosaic region 2,18. Far East Asia,Different clade
BHG,CCS,0.09337841895021749,M2. Mosaic region 2,18. Far East Asia,Different clade
BHG,CCV,0.04830912490078492,M2. Mosaic region 2,24. Asian islands,Different clade
BHG,CDE,0.07614743718835693,M2. Mosaic region 2,M3. Mosaic region 3,Different clade
BHG,CDL,0.09758866781044634,M2. Mosaic region 2,18. Far East Asia,Different clade
BHG,CDT,0.04072288956655258,M2. Mosaic region 2,2. Alpechin,Different clade
BHG,CEG,0.03584951811877222,M2. Mosaic region 2,17. Taiwanese,Different clade
BHG,CFF,0.0601159240057675,M2. Mosaic region 2,7. Mosaic beer,Different clade
BHG,CGL,0.06880342164794293,M2. Mosaic region 2,26. Asian fermentation,Different clade
BHG,CGN,0.10132963864389961,M2. Mosaic region 2,26. Asian fermentation,Different clade
BHG,CGS,0.10207692713377366,M2. Mosaic region 2,1. Wine/European,Different clade
BHG,CLB,0.09948126805847109,M2. Mosaic region 2,4. Mediterranean oak,Different clade
BHG,CLI,0.07891811042845147,M2. Mosaic region 2,25. Sake,Different clade
BHG,CLN,0.06764470623626816,M2. Mosaic region 2,25. Sake,Different clade
BHG,CLP,0.058250646227680426,M2. Mosaic region 2,25. Sake,Different clade
BHG,CMI,0.07851596279479,M2. Mosaic region 2,25. Sake,Different clade
BHG,CPI,0.07049844167919371,M2. Mosaic region 2,9. Mexican agave,Different clade
BHG,CPK,0.0931469083511781,M2. Mosaic region 2,9. Mexican agave,Different clade
BHG,CPN,0.06403553313627568,M2. Mosaic region 2,9. Mexican agave,Different clade
BHG,CQD,0.10664163765385654,M2. Mosaic region 2,12. West African cocoa,Different clade
BHG,CQF,0.1439362942809448,M2. Mosaic region 2,12. West African cocoa,Different clade
BHG,SACE_YCE,0.045787368847349616,M2. Mosaic region 2,M3. Mosaic region 3,Different clade
BHG,SACE_YCK,0.04005630066471153,M2. Mosaic region 2,26. Asian fermentation,Different clade
BHG,SACE_YCM,0.049306495623664966,M2. Mosaic region 2,24. Asian islands,Different clade
BHG,SACE_YCR,0.0817542211233102,M2. Mosaic region 2,18. Far East Asia,Different clade
BHG,SACE_YCU,0.05704424833508605,M2. Mosaic region 2,23. North American oak,Different clade
BHK,AFE,0.04767521389775861,M1. Mosaic region 1,8. Mixed origin,Different clade
BHK,AKH,0.04619219677606006,M1. Mosaic region 1,13. African palm wine,Different clade
BHK,AKI,0.05396040582004299,M1. Mosaic region 1,M3. Mosaic region 3,Different clade
BHK,AKM,0.09053038015537315,M1. Mosaic region 1,19. Malaysian,Different clade
BHK,AMP,0.06974977201287932,M1. Mosaic region 1,M1. Mosaic region 1,Same clade
BHK,ANG,0.08364040075778946,M1. Mosaic region 1,23. North American oak,Different clade
BHK,ANN,0.1409208070564802,M1. Mosaic region 1,12. West African cocoa,Different clade
BHK,ATS,0.0687465932521311,M1. Mosaic region 1,8. Mixed origin,Different clade
BHK,BAF,0.06350018113148602,M1. Mosaic region 1,13. African palm wine,Different clade
BHK,BAG,0.05695989654754026,M1. Mosaic region 1,15. CHNII,Different clade
BHK,BAI,0.07755062848850595,M1. Mosaic region 1,18. Far East Asia,Different clade
BHK,BAK,0.06613280923638899,M1. Mosaic region 1,18. Far East Asia,Different clade
BHK,BAL,0.04804576597637273,M1. Mosaic region 1,16. CHNI,Different clade
BHK,BAM,0.06142656232763522,M1. Mosaic region 1,14. CHNIII,Different clade
BHK,BAN,0.05879376435439849,M1. Mosaic region 1,20. CHN V,Different clade
BHK,BAP,0.08231425234200267,M1. Mosaic region 1,20. CHN V,Different clade
BHK,BBQ,0.0962038168424955,M1. Mosaic region 1,4. Mediterranean oak,Different clade
BHK,BCK,0.09054537682517133,M1. Mosaic region 1,10. French Guiana human,Different clade
BHK,BDB,0.09549061426198056,M1. Mosaic region 1,M2. Mosaic region 2,Different clade
BHK,BDP,0.07395779104538786,M1. Mosaic region 1,10. French Guiana human,Different clade
BHK,BEF,0.039940191200099534,M1. Mosaic region 1,26. Asian fermentation,Different clade
BHK,BFH,0.07210424641062038,M1. Mosaic region 1,5. French dairy,Different clade
BHK,BFP,0.055307937696827736,M1. Mosaic region 1,4. Mediterranean oak,Different clade
BHK,BGD,0.047573293078252414,M1. Mosaic region 1,5. French dairy,Different clade
BHK,BGF,0.07043550144665883,M1. Mosaic region 1,5. French dairy,Different clade
BHK,BHG,0.05782085942280403,M1. Mosaic region 1,M2. Mosaic region 2,Different clade
BHK,BHM,0.06715613598781235,M1. Mosaic region 1,M1. Mosaic region 1,Same clade
BHK,BHQ,0.05943734664886396,M1. Mosaic region 1,26. Asian fermentation,Different clade
BHK,BMA,0.07488706902131913,M1. Mosaic region 1,19. Malaysian,Different clade
BHK,BMB,0.10147407888835286,M1. Mosaic region 1,19. Malaysian,Different clade
BHK,BMC,0.07804865301754398,M1. Mosaic region 1,19. Malaysian,Different clade
BHK,BNC,0.041230073804846994,M1. Mosaic region 1,10. French Guiana human,Different clade
BHK,BNV,0.112181036664065,M1. Mosaic region 1,1. Wine/European,Different clade
BHK,BQM,0.07235933587447928,M1. Mosaic region 1,1. Wine/European,Different clade
BHK,BVG,0.06290905486117045,M1. Mosaic region 1,3. Brazilian bioethanol,Different clade
BHK,CAE,0.07406419341208184,M1. Mosaic region 1,1. Wine/European,Different clade
BHK,CBN,0.09598476680540942,M1. Mosaic region 1,7. Mosaic beer,Different clade
BHK,CCD,0.08744263275588617,M1. Mosaic region 1,21. Ecuadorean,Different clade
BHK,CCG,0.07410916348334108,M1. Mosaic region 1,21. Ecuadorean,Different clade
BHK,CCN,0.02607214371739107,M1. Mosaic region 1,18. Far East Asia,Different clade
BHK,CCQ,0.050511827604350225,M1. Mosaic region 1,18. Far East Asia,Different clade
BHK,CCR,0.052379740704205986,M1. Mosaic region 1,18. Far East Asia,Different clade
BHK,CCS,0.09369196129674988,M1. Mosaic region 1,18. Far East Asia,Different clade
BHK,CCV,0.08396154783061956,M1. Mosaic region 1,24. Asian islands,Different clade
BHK,CDE,0.09421670905596044,M1. Mosaic region 1,M3. Mosaic region 3,Different clade
BHK,CDL,0.06403955492102571,M1. Mosaic region 1,18. Far East Asia,Different clade
BHK,CDT,0.0575341427438424,M1. Mosaic region 1,2. Alpechin,Different clade
BHK,CEG,0.06301336365508112,M1. Mosaic region 1,17. Taiwanese,Different clade
BHK,CFF,0.06778493932505741,M1. Mosaic region 1,7. Mosaic beer,Different clade
BHK,CGL,0.05791094342282907,M1. Mosaic region 1,26. Asian fermentation,Different clade
BHK,CGN,0.0789723408362511,M1. Mosaic region 1,26. Asian fermentation,Different clade
BHK,CGS,0.09666118461775923,M1. Mosaic region 1,1. Wine/European,Different clade
BHK,CLB,0.07328300049799956,M1. Mosaic region 1,4. Mediterranean oak,Different clade
BHK,CLI,0.07628206628391913,M1. Mosaic region 1,25. Sake,Different clade
BHK,CLN,0.049504275396723293,M1. Mosaic region 1,25. Sake,Different clade
BHK,CLP,0.05852673299323701,M1. Mosaic region 1,25. Sake,Different clade
BHK,CMI,0.0457060715105836,M1. Mosaic region 1,25. Sake,Different clade
BHK,CPI,0.0682930711528679,M1. Mosaic region 1,9. Mexican agave,Different clade
BHK,CPK,0.1354426905125586,M1. Mosaic region 1,9. Mexican agave,Different clade
BHK,CPN,0.09670187455304927,M1. Mosaic region 1,9. Mexican agave,Different clade
BHK,CQD,0.09746987436222446,M1. Mosaic region 1,12. West African cocoa,Different clade
BHK,CQF,0.10700927399885224,M1. Mosaic region 1,12. West African cocoa,Different clade
BHK,SACE_YCE,0.040881573045120384,M1. Mosaic region 1,M3. Mosaic region 3,Different clade
BHK,SACE_YCK,0.02004290889971084,M1. Mosaic region 1,26. Asian fermentation,Different clade
BHK,SACE_YCM,0.006742181178507358,M1. Mosaic region 1,24. Asian islands,Different clade
BHK,SACE_YCR,0.04789641865935216,M1. Mosaic region 1,18. Far East Asia,Different clade
BHK,SACE_YCU,0.07818612745837832,M1. Mosaic region 1,23. North American oak,Different clade
BHM,AFE,0.02538846362400922,M1. Mosaic region 1,8. Mixed origin,Different clade
BHM,AKH,0.024545021007889162,M1. Mosaic region 1,13. African palm wine,Different clade
BHM,AKI,0.018005254710804476,M1. Mosaic region 1,M3. Mosaic region 3,Different clade
BHM,AKM,0.02076850478781484,M1. Mosaic region 1,19. Malaysian,Different clade
BHM,AMP,0.027873451096850854,M1. Mosaic region 1,M1. Mosaic region 1,Same clade
BHM,ANG,0.05261467571309662,M1. Mosaic region 1,23. North American oak,Different clade
BHM,ANN,0.09024752269280198,M1. Mosaic region 1,12. West African cocoa,Different clade
BHM,ATS,0.04463508374358181,M1. Mosaic region 1,8. Mixed origin,Different clade
BHM,BAF,0.06183132428720966,M1. Mosaic region 1,13. African palm wine,Different clade
BHM,BAG,-2.601130822598516e-5,M1. Mosaic region 1,15. CHNII,Different clade
BHM,BAI,0.0613310933022094,M1. Mosaic region 1,18. Far East Asia,Different clade
BHM,BAK,0.04487301523194441,M1. Mosaic region 1,18. Far East Asia,Different clade
BHM,BAL,0.06213987713338768,M1. Mosaic region 1,16. CHNI,Different clade
BHM,BAM,0.0272471776735363,M1. Mosaic region 1,14. CHNIII,Different clade
BHM,BAN,0.019857273302365672,M1. Mosaic region 1,20. CHN V,Different clade
BHM,BAP,0.0529257928526751,M1. Mosaic region 1,20. CHN V,Different clade
BHM,BBQ,0.027683858876349207,M1. Mosaic region 1,4. Mediterranean oak,Different clade
BHM,BCK,0.031533018143884144,M1. Mosaic region 1,10. French Guiana human,Different clade
BHM,BDB,0.024524991834825156,M1. Mosaic region 1,M2. Mosaic region 2,Different clade
BHM,BDP,0.03385507216077307,M1. Mosaic region 1,10. French Guiana human,Different clade
BHM,BEF,0.06940296991698154,M1. Mosaic region 1,26. Asian fermentation,Different clade
BHM,BFH,0.057507662142055695,M1. Mosaic region 1,5. French dairy,Different clade
BHM,BFP,0.08724621202644459,M1. Mosaic region 1,4. Mediterranean oak,Different clade
BHM,BGD,-0.013252716024629733,M1. Mosaic region 1,5. French dairy,Different clade
BHM,BGF,0.05202294368899123,M1. Mosaic region 1,5. French dairy,Different clade
BHM,BHG,0.013533164226068494,M1. Mosaic region 1,M2. Mosaic region 2,Different clade
BHM,BHK,0.06715613598781235,M1. Mosaic region 1,M1. Mosaic region 1,Same clade
BHM,BHQ,0.007516607222995367,M1. Mosaic region 1,26. Asian fermentation,Different clade
BHM,BMA,-0.007542854505861656,M1. Mosaic region 1,19. Malaysian,Different clade
BHM,BMB,0.013637999394100828,M1. Mosaic region 1,19. Malaysian,Different clade
BHM,BMC,0.02923181513738182,M1. Mosaic region 1,19. Malaysian,Different clade
BHM,BNC,0.05033719530717507,M1. Mosaic region 1,10. French Guiana human,Different clade
BHM,BNV,0.049866470477157504,M1. Mosaic region 1,1. Wine/European,Different clade
BHM,BQM,0.04414063832105237,M1. Mosaic region 1,1. Wine/European,Different clade
BHM,BVG,0.07181355447538575,M1. Mosaic region 1,3. Brazilian bioethanol,Different clade
BHM,CAE,0.055835520260866585,M1. Mosaic region 1,1. Wine/European,Different clade
BHM,CBN,0.048751253054911486,M1. Mosaic region 1,7. Mosaic beer,Different clade
BHM,CCD,0.057225162836646734,M1. Mosaic region 1,21. Ecuadorean,Different clade
BHM,CCG,0.041568050231385205,M1. Mosaic region 1,21. Ecuadorean,Different clade
BHM,CCN,0.04416767803859651,M1. Mosaic region 1,18. Far East Asia,Different clade
BHM,CCQ,0.010684476732954785,M1. Mosaic region 1,18. Far East Asia,Different clade
BHM,CCR,0.0024429099235717833,M1. Mosaic region 1,18. Far East Asia,Different clade
BHM,CCS,0.045347371005366705,M1. Mosaic region 1,18. Far East Asia,Different clade
BHM,CCV,0.09104498427302322,M1. Mosaic region 1,24. Asian islands,Different clade
BHM,CDE,0.019064137918361326,M1. Mosaic region 1,M3. Mosaic region 3,Different clade
BHM,CDL,0.024438869909660307,M1. Mosaic region 1,18. Far East Asia,Different clade
BHM,CDT,0.020813012363084228,M1. Mosaic region 1,2. Alpechin,Different clade
BHM,CEG,0.020058371844970134,M1. Mosaic region 1,17. Taiwanese,Different clade
BHM,CFF,0.074471253715546,M1. Mosaic region 1,7. Mosaic beer,Different clade
BHM,CGL,0.051726777166545244,M1. Mosaic region 1,26. Asian fermentation,Different clade
BHM,CGN,0.05930331139797709,M1. Mosaic region 1,26. Asian fermentation,Different clade
BHM,CGS,0.07170508661943446,M1. Mosaic region 1,1. Wine/European,Different clade
BHM,CLB,0.02696447924345015,M1. Mosaic region 1,4. Mediterranean oak,Different clade
BHM,CLI,0.04085122822690721,M1. Mosaic region 1,25. Sake,Different clade
BHM,CLN,0.04684555942951006,M1. Mosaic region 1,25. Sake,Different clade
BHM,CLP,0.06530552837944299,M1. Mosaic region 1,25. Sake,Different clade
BHM,CMI,0.021965127594693917,M1. Mosaic region 1,25. Sake,Different clade
BHM,CPI,0.09420134409966341,M1. Mosaic region 1,9. Mexican agave,Different clade
BHM,CPK,0.07259050152703168,M1. Mosaic region 1,9. Mexican agave,Different clade
BHM,CPN,0.05713490225136875,M1. Mosaic region 1,9. Mexican agave,Different clade
BHM,CQD,0.06255011236624845,M1. Mosaic region 1,12. West African cocoa,Different clade
BHM,CQF,0.0614201597231106,M1. Mosaic region 1,12. West African cocoa,Different clade
BHM,SACE_YCE,0.01752186515151741,M1. Mosaic region 1,M3. Mosaic region 3,Different clade
BHM,SACE_YCK,0.008743895991431253,M1. Mosaic region 1,26. Asian fermentation,Different clade
BHM,SACE_YCM,0.034545728406319476,M1. Mosaic region 1,24. Asian islands,Different clade
BHM,SACE_YCR,0.032462941250023816,M1. Mosaic region 1,18. Far East Asia,Different clade
BHM,SACE_YCU,0.04486807128494805,M1. Mosaic region 1,23. North American oak,Different clade
BHQ,AFE,0.0045072895645248455,26. Asian fermentation,8. Mixed origin,Different clade
BHQ,AKH,0.09285144802148891,26. Asian fermentation,13. African palm wine,Different clade
BHQ,AKI,0.0502611779667943,26. Asian fermentation,M3. Mosaic region 3,Different clade
BHQ,AKM,0.12289099746550848,26. Asian fermentation,19. Malaysian,Different clade
BHQ,AMP,0.09653162101918528,26. Asian fermentation,M1. Mosaic region 1,Different clade
BHQ,ANG,0.13489942498040364,26. Asian fermentation,23. North American oak,Different clade
BHQ,ANN,0.15755818130879023,26. Asian fermentation,12. West African cocoa,Different clade
BHQ,ATS,0.07022587102779829,26. Asian fermentation,8. Mixed origin,Different clade
BHQ,BAF,0.10804196777872775,26. Asian fermentation,13. African palm wine,Different clade
BHQ,BAG,0.10304430054992914,26. Asian fermentation,15. CHNII,Different clade
