ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,direction,clade
GO:0055086,nucleobase-containing small molecule metabolic process,8/47,235/4986,0.03404255319148936,3.6114078768673608,4.000167001356285,0.0013766772661006391,0.013099292774412142,0.010626982404987391,YDL066W/YDR298C/YDR322C-A/YOR317W/YPL078C/YMR145C/YKL067W/YKL016C,8,Upregulated,18. Far East Asia
GO:0019693,ribose phosphate metabolic process,5/47,90/4986,0.05555555555555555,5.8936170212765955,4.569750883105636,0.0014461284447264704,0.013117160076569991,0.010641477500938445,YDR298C/YDR322C-A/YPL078C/YKL067W/YKL016C,5,Upregulated,18. Far East Asia
GO:0098662,inorganic cation transmembrane transport,6/47,134/4986,0.04477611940298507,4.750079390282629,4.292343427208679,0.0014621038301909225,0.013117160076569991,0.010641477500938445,YDR298C/YDR322C-A/YLR038C/YPL078C/YKL016C/YHR001W-A,6,Upregulated,18. Far East Asia
GO:0009165,nucleotide biosynthetic process,5/47,92/4986,0.05434782608695652,5.765494912118409,4.50020127724118,0.0015955819530575706,0.013907801303438869,0.0112828961295079,YDR298C/YDR322C-A/YPL078C/YKL067W/YKL016C,5,Upregulated,18. Far East Asia
GO:0098655,monoatomic cation transmembrane transport,6/47,137/4986,0.043795620437956206,4.646063053269142,4.221048707544066,0.0016388173510421598,0.013907801303438869,0.0112828961295079,YDR298C/YDR322C-A/YLR038C/YPL078C/YKL016C/YHR001W-A,6,Upregulated,18. Far East Asia
GO:0034220,monoatomic ion transmembrane transport,6/47,145/4986,0.041379310344827586,4.3897285399853265,4.040576902830201,0.002190181662438328,0.01809781689488513,0.014682104219115661,YDR298C/YDR322C-A/YLR038C/YPL078C/YKL016C/YHR001W-A,6,Upregulated,18. Far East Asia
GO:0007005,mitochondrion organization,7/47,200/4986,0.035,3.7129787234042557,3.81976843628655,0.0024152397721327592,0.019445776626915035,0.015775655191798323,YDR322C-A/YLL009C/YLR038C/YLR304C/YMR002W/YBR262C/YJL180C,7,Upregulated,18. Far East Asia
GO:0006119,oxidative phosphorylation,3/47,31/4986,0.0967741935483871,10.266300617707618,5.048093615858155,0.002933076506338728,0.023024650574759015,0.01867906617194664,YDR298C/YLR038C/YHR001W-A,3,Upregulated,18. Far East Asia
GO:0015918,sterol transport,3/47,32/4986,0.09375,9.945478723404255,4.95179403501137,0.003215242888574518,0.024624055292985333,0.0199766053667531,YPL145C/YKR003W/YKR013W,3,Upregulated,18. Far East Asia
GO:0030011,maintenance of cell polarity,2/47,10/4986,0.2,21.217021276595744,6.242218687708993,0.003730090892121744,0.02788687000300542,0.022623608919635642,YPL145C/YKR003W,2,Upregulated,18. Far East Asia
GO:0042407,cristae formation,2/47,11/4986,0.18181818181818182,19.288201160541586,5.922878003299398,0.0045316924847631735,0.03309189395850317,0.026846256580481963,YDR322C-A/YBR262C,2,Upregulated,18. Far East Asia
GO:1901293,nucleoside phosphate biosynthetic process,5/47,119/4986,0.04201680672268908,4.457357411049527,3.723480490706449,0.004903353411568295,0.034992112982555564,0.028387835540658556,YDR298C/YDR322C-A/YPL078C/YKL067W/YKL016C,5,Upregulated,18. Far East Asia
GO:0008219,cell death,3/47,41/4986,0.07317073170731707,7.762324857291126,4.2409856965922295,0.0065129235435937415,0.04439468866071629,0.03601580508177452,YDR032C/YMR145C/YBL030C,3,Upregulated,18. Far East Asia
GO:0012501,programmed cell death,3/47,41/4986,0.07317073170731707,7.762324857291126,4.2409856965922295,0.0065129235435937415,0.04439468866071629,0.03601580508177452,YDR032C/YMR145C/YBL030C,3,Upregulated,18. Far East Asia
GO:0006869,lipid transport,4/47,81/4986,0.04938271604938271,5.238770685579196,3.751672526727467,0.006786449222020324,0.04439468866071629,0.03601580508177452,YOR317W/YPL145C/YKR003W/YKR013W,4,Upregulated,18. Far East Asia
