"gene","var_bulk","var_sc","log_var_bulk","log_var_sc"
"YDR341C",6716.80953095566,594.990361569138,12.7137751762986,9.21914518920571
"YDR346C",3298.07284270889,430.856614375358,11.6878449172647,8.75440857608231
"YDR347W",1797.4923537962,86.2155609983327,10.8125723105998,6.44651365847056
"YDR348C",367.056793970802,67.1727719034764,8.52378459208418,6.09112373907324
"YDR389W",133.113710268448,29.5551610214973,7.06731291937533,4.93334417873685
"YDR390C",120.101245627276,33.5636352654556,6.92006989420458,5.11118305728555
"YDR391C",2614.09934884712,807.036485449727,11.3526500408347,9.65827662655006
"YDR392W",105.587400669462,28.5365260290474,6.73589310192469,4.88442824680615
"YDR393W",101.266377523473,33.2473112237369,6.67618809289141,5.09791882058238
"YDR399W",30381.0484264444,614.321642628687,14.8909315224324,9.26519692693246
"YDR400W",970.160204646813,386.322021312123,9.92356549508436,8.59738971834116
"YDR440W",21.9397914499669,21.6806233020331,4.51978037048408,4.50338838342129
"YDR441C",828.446062986941,172.565119637399,9.69600435879039,7.43933323673775
"YDR510W",17208.0843157001,1627.9265359426,14.0708827140953,10.6697058249152
"YDR511W",1840.26669810402,83.3136446420703,10.8464828935146,6.39769421910962
"YDR512C",1487.48077848609,191.538237374916,10.5396248760991,7.58900117788375
"YDR518W",580.946134597684,155.051532117811,9.18474181207461,7.28587871151706
"YDR519W",9393.04905755309,2938.31680362856,13.1975314123118,11.5212651476977
"YDR520C",11.139595460021,9.23778897764942,3.60164844090057,3.35583226965843
"YDR522C",7.0302910631784,0.0485539306277262,3.00545228012041,0.0684010659631097
"YDR524C",74.6174592371355,24.9490918864886,6.24064747016377,4.69761214584879
"YDR524C-B",6745911.32710217,523039.142850342,22.6855821378912,18.996562150677
"YDR527W",464.858977874212,80.071816996062,8.86374948647335,6.34112857225926
"YDR528W",316.216630083827,33.7699730464563,8.30932459609582,5.11977004358192
"YDR529C",327642.034106227,3037.38250890414,18.3217653339011,11.5690877901049
"YDR530C",728.043631389377,144.779444426113,9.5098613485045,7.1876434971269
"YDR531W",1038.1531338492,301.998992536972,10.0211925560032,8.24316918656097
"YDR532C",79.1179001302731,16.4175372468933,6.32405270386447,4.12246874334363
"YDR533C",137921.665557828,1974.57912473697,17.0735000364438,10.9480599141109
"YDR538W",11.087327633584,31.8016056654326,3.59542341177074,5.03569453256179
"YDR539W",1762.93299793645,45.2790291535176,10.7845800465889,5.5322866946375
"YDR541C",120.459718279766,12.1656148161077,6.92433411781439,3.71870298971901
"YEL062W",25.2794203589058,14.5968968254043,4.71586154959804,3.96318711244037
"YEL063C",1704.65472824042,13.1001340971858,10.7361099194374,3.81763697810895
"YEL064C",28.0812711750519,8.06083661029938,4.86201842734506,3.17964426415748
"YEL065W",5818.33533635173,91.7938479541136,12.5066386677426,6.53595725562491
"YEL066W",964.663885604388,276.750692119243,9.91537731366778,8.11764669640531
"YEL068C",601.005844388643,164.756508357291,9.23363368278891,7.37292170801875
"YEL071W",531457.411375092,3803.19551001848,19.0195972742827,11.8933756775709
"YEL072W",368.484199267455,29.9344352051726,8.5293688596241,4.95114178863736
"YER008C",66.2339255626225,69.8576708363892,6.07111748102371,6.14685213827165
"YER010C",656.204284113623,25.2127690868592,9.36019807458087,4.71219786125347
"YER017C",393.782261800064,63.4056776563395,8.62491335842418,6.00911596902837
"YER059W",63.1942748050333,24.7351843840536,6.00437273057297,4.68567021389992
"YER061C",381.438681707951,4.17561017091555,8.5790846416653,2.37172895703933
"YER062C",23292.9759914032,6814.24696726929,14.5076692901806,12.73455022225
"YER063W",896.903728049319,235.46754371374,9.81041695933869,7.8854983702251
"YER064C",2482.18060113618,93.7027573706471,11.2779734768608,6.56533452678002
"YER065C",298.438716216887,13.0318263105265,8.22611695787443,3.81063088985128
"YER073W",8135.91817595583,982.034933790089,12.9902667678347,9.94109887583214
"YER076C",287.823394121379,31.0567373265055,8.174043792166,5.00255569310598
"YER161C",524.597982484993,131.988652253336,9.03781592764105,7.05515933748398
"YER163C",1401.43372566893,335.302797743508,10.4537168801607,8.39361697064307
"YER164W",63.9871393388509,69.6705879841198,6.02208233844663,6.1430380072612
"YER168C",84.4912824910044,31.3846827427736,6.41770541139823,5.01723970564582
"YER169W",126.935504409483,18.1635121497563,6.99927288344943,4.26029008689516
"YER171W",51.5246505695901,17.2530139898866,5.71492275400946,4.19006280048241
"YFL010C",1314.65517364778,831.121490299568,10.3615657004404,9.70065036796929
