"gene","name","n_strains_fit","mean_r2","median_r2","sd_r2","mean_amp","sd_amp","cv_amp","amp_range","mean_peak","sd_peak","n_strains_total","n_not_detected","pct_strains_detected","mean_pct_expressed","sd_r2_null_mean","sd_r2_z","sd_r2_p","cv_amp_null_mean","cv_amp_z","cv_amp_p","sd_peak_null_mean","sd_peak_z","sd_peak_p","sd_r2_p_fdr","cv_amp_p_fdr","sd_peak_p_fdr"
"YLR353W","BUD8",74,0.030948627845244,0.0247043477653828,0.0407901366205369,0.0833417007785695,0.0666529272017688,0.799754823564963,0.355101125676314,63.7365971039237,16.1386417214373,74,0,1,0.14036955840902,0.041026114044091,-0.0295146637756309,0.449101796407186,0.782125947412064,0.25628267730838,0.345309381237525,15.4523775471258,0.843532903858174,0.199600798403194,0.625861978666574,0.448526859324829,0.362772553751812
"YGR279C","SCW4",74,0.322610046597473,0.317784654016639,0.137611218020952,0.941754498945253,0.328446195600815,0.348759890150425,1.47551324817645,71.6794229609109,6.04686708971612,74,0,1,0.818540557469464,0.0791921139257289,7.15068219932226,0.00199600798403194,0.160871780541692,8.3466639998611,0.00199600798403194,3.18565297508989,3.22553742582009,0.00199600798403194,0.029815369261477,0.0100430717512344,0.0164498589028839
"YPL265W","DIP5",73,0.0158169374011056,0.011460246634469,0.0380897758337158,0.0440258765898323,0.0862410496971635,1.9588718357758,0.599848980569505,0.625161203773907,21.2534245590348,74,1,0.986486486486487,0.177951769495772,0.0399355428353909,-0.212291519313821,0.502994011976048,1.47459318345968,2.86782139418277,0.0139720558882236,20.0789820612312,0.726377025189486,0.235528942115768,0.657549765334196,0.0409732681875513,0.390912619206032
"YPR013C","CMR3",73,0.0197474130853002,0.0128299278405253,0.0446493967422615,0.0667986971775065,0.0852930702262429,1.27686727182105,0.451811737661478,56.4350303878181,19.632324307268,74,1,0.986486486486487,0.130974005637332,0.0367173995676057,1.03437403912562,0.129740518962076,1.11475226818348,1.45416745195331,0.0718562874251497,18.4317566189248,1.12008411052488,0.121756487025948,0.351788044023685,0.143712574850299,0.270695817666992
"YGR240C","PFK1",74,0.0708825720198601,0.053165133374509,0.092399365539267,0.190992052725725,0.165992009862924,0.86910427682191,0.720785965624755,62.6006674723159,12.9302310319021,74,0,1,0.856749138740996,0.0627640062386341,3.45556471592826,0.00399201596806387,0.792397693886745,1.1666376511176,0.115768463073852,13.3515595286349,-0.436403666792635,0.676646706586826,0.0454329436365365,0.204953056849264,0.802948558328887
"YIL056W","VHR1",74,0.0321776508061109,0.0303901944562343,0.0533702085818191,0.10757703242592,0.146994811249133,1.36641444678591,0.996229926250547,66.3577738620836,13.2591802379152,74,0,1,0.239899780770435,0.0422615308028383,1.33955201808636,0.0878243512974052,0.908724171291867,5.49374703632799,0.00199600798403194,14.3917905618658,-1.11454332469816,0.872255489021956,0.281745234363488,0.0100430717512344,0.945437922341258
"YLR131C","ACE2",74,0.0660477240666776,0.060516825213402,0.055974641898042,0.127104590706877,0.0726811757726725,0.571821799420972,0.398135284608655,71.7420994841732,8.74035458956967,74,0,1,0.115753210147197,0.0495747804814174,0.817441717948996,0.191616766467066,0.459315961359837,2.26480759326864,0.0179640718562874,8.51627970699563,0.310382091646444,0.363273453093812,0.396505689918864,0.0487887860642352,0.518342419638335
"YOR025W","HST3",74,0.200023399676332,0.206521490235326,0.0801747454685215,0.386376158162572,0.119553748277845,0.309423202628205,0.82614735058057,70.9629410681361,5.0592127746305,74,0,1,0.259442530535547,0.0726474784791909,0.86622378099064,0.17564870259481,0.224900048621164,2.87972168899911,0.0119760479041916,4.15903473699004,1.62344937880102,0.0518962075848303,0.386793979608351,0.0369325864400232,0.14854124087155
"YHR023W","MYO1",74,0.141782564966599,0.138879965238255,0.0754621284106553,0.346704616291707,0.123718776438388,0.356842022358001,0.653405672097931,73.4905229989371,6.65629335525331,74,0,1,0.28343250861259,0.0662819675585983,1.10151332986615,0.147704590818363,0.269725748735519,2.49829585350972,0.00798403193612774,6.33799324331109,0.498987052181961,0.321357285429142,0.37052109373486,0.0265025504546463,0.484570291593469
"YPR128C","ANT1",74,0.0199600037701589,0.0172165911511815,0.0321258859417948,0.0645622081234485,0.0890661456893469,1.37953995500037,0.425911632286726,73.3540430169446,15.9656090503339,74,0,1,0.390980269339179,0.0441100995292037,-1.68961945333728,0.982035928143713,1.35525902549022,0.166857389336131,0.413173652694611,18.1770521448006,-1.61046816916801,0.950099800399202,0.99241685761669,0.506402579456472,1
"YOR258W","HNT3",74,0.00892336398261783,0.00478263218673519,0.0340693118043413,0.0265429727538887,0.037779774932953,1.42334377099558,0.170760073551889,31.7715257510148,27.5885397552753,74,0,1,0.0997807704353273,0.0348203860091132,-0.0933780954091933,0.473053892215569,1.69423003283623,-1.23646671303333,0.906187624750499,25.8135760407252,0.740476720493282,0.211576846307385,0.636957071771949,0.939604521975572,0.370453232728682
"YKL172W","EBP2",74,0.0923383011057327,0.0811250083277535,0.072815916158568,0.156032137013149,0.141303327698259,0.905604001862462,0.488670328481954,1.45501685359257,18.861680384641,74,0,1,0.852051362355152,0.0733851950762691,-0.0631565178454835,0.49500998003992,0.890363366115948,0.211983718165682,0.411177644710579,17.8235941533765,1.0217429286448,0.131736526946108,0.657088027801147,0.506402579456472,0.28622754491018
"YJR003C","MRX12",74,0.0532540572754681,0.0535733629828931,0.0488937549877581,0.147429652079223,0.119515781912271,0.810663121202018,0.633347094101841,78.2225540185546,13.4300992590784,74,0,1,0.421233949264015,0.0530169141891573,-0.504315236559593,0.658682634730539,0.701231887019093,1.83778064100744,0.0439121756487026,12.2798041811632,0.960239735400257,0.167664670658683,0.766059122630651,0.0994787675833168,0.320574850299401
"YPR156C","TPO3",74,0.138454552561864,0.133422915313349,0.0636753001868746,0.265700718185563,0.101548895066689,0.382192775993056,0.492571078132245,75.3489672830669,7.37422806394757,74,0,1,0.222048230504228,0.0678269589267449,-0.435720349227253,0.640718562874252,0.291180785126148,2.67453789486982,0.00399201596806387,5.81983420992969,2.0205863850373,0.0279441117764471,0.761849435457443,0.0160351565776011,0.0947325207740547
"YPR119W","CLB2",74,0.0540921562002997,0.0467658180179666,0.047984740695278,0.0909985166513813,0.0486055463316909,0.534135589461315,0.227171921445105,70.6356596879672,8.45181188340658,74,0,1,0.0823050422799875,0.0455499384078418,0.337136699840239,0.329341317365269,0.488349192755696,0.832249537668352,0.181636726546906,8.67813180994579,-0.345948559898398,0.62874251497006,0.511120615911035,0.282808974884108,0.762789142527128
"YIL122W","POG1",74,0.0594693916288869,0.052171316136108,0.0454222438377578,0.0975979493277079,0.0853397496610821,0.874401052982516,0.614619102506739,80.6078433137189,9.39269277436722,74,0,1,0.112057626057,0.0524419751800141,-0.787141273074618,0.790419161676647,0.606516206206018,4.26362258947708,0.00199600798403194,8.8920202123531,0.476903439617141,0.321357285429142,0.858682634730539,0.0100430717512344,0.484570291593469
"YIL106W","MOB1",74,0.128471490170284,0.128073704569667,0.0779836063270178,0.298973037027108,0.127409438396337,0.426156952691303,0.658723196864033,73.0005401215876,8.89593138378569,74,0,1,0.26595678045725,0.0671028458325865,1.26158881057745,0.101796407185629,0.278486417430185,4.25185206456246,0.00199600798403194,5.45773797600877,4.98784486670538,0.00199600798403194,0.302227842451743,0.0100430717512344,0.0164498589028839
"YGL255W","ZRT1",72,0.00783270365625693,0.00132277194829344,0.0314483519414852,0.0431463190171975,0.0916891962526149,2.12507575017162,0.46449091133455,60.8176150669442,23.2994705805695,74,2,0.972972972972973,0.0852489821484497,0.0337673964098259,-0.266630077330734,0.530938123752495,1.74155823931735,1.44518557414167,0.093812375249501,29.7929190870159,-1.85063605945149,0.998003992015968,0.677506688750159,0.175852217134359,1
"YKL130C","SHE2",74,0.0450603104470624,0.0371956731250839,0.0567348492272153,0.155642502065364,0.117616978652588,0.755686763524227,0.503073405727665,68.8520048055234,13.464137815657,74,0,1,0.379267146883808,0.0503746490451148,0.836431572629816,0.189620758483034,0.586752052467849,3.17041505930458,0.00199600798403194,12.0280059687254,1.69183377496589,0.0499001996007984,0.395802281899084,0.0100430717512344,0.146333100669826
"YDR146C","SWI5",73,0.0658904430079426,0.0580940218110894,0.0448894704208075,0.118680319522014,0.0566366960916158,0.477220623602302,0.310913616681086,70.6358992936143,8.64246924364681,74,1,0.986486486486487,0.0859379893517069,0.047891675337695,-0.395271747622066,0.642714570858283,0.438582291307858,0.790814844673921,0.197604790419162,7.72107451690517,1.46543519942966,0.0718562874251497,0.762326463697914,0.303714115178004,0.188721458182536
"YBR138C","YBR138C",74,0.0412922160136834,0.0307566575074689,0.0579581393426306,0.064578019415134,0.0456008906291607,0.706136407436399,0.219889340545416,73.4527279569634,10.4187374104588,74,0,1,0.0636392107735672,0.044263776853766,1.66075016673073,0.0738522954091816,0.663075885880719,0.561810191518382,0.219560878243513,9.13575206290464,1.20253195024536,0.109780439121756,0.26149183115251,0.325931986957761,0.253502656522703
"YPR157W","TDA6",70,0.0122899268290087,0.00776187616279617,0.0320011653787525,0.0223649208373042,0.0330087871398297,1.47591790643729,0.225588899049253,80.8299128478364,12.2824240665479,74,4,0.945945945945946,0.0225493266520514,0.031417170391672,0.086297461711246,0.369261477045908,1.02111018511729,2.95085703331597,0.0179640718562874,11.2620083357109,0.924367607186969,0.183632734530938,0.541432472478356,0.0487887860642352,0.34422136119917
"YLR214W","FRE1",74,0.0528620025957644,0.0448021603748675,0.0574418913452105,0.156739036877416,0.142830394149854,0.911262420615483,0.5558917638874,75.3296274632174,14.1985963163298,74,0,1,0.489257751331037,0.0497589756779528,1.0027257872757,0.167664670658683,0.842327430569682,0.958113608235577,0.165668662674651,12.8551522102517,1.38293704415677,0.093812375249501,0.376261561384274,0.267532502562443,0.227625966341429
"YLR084C","RAX2",74,0.0240553941827725,0.01361862981329,0.0506092813849364,0.0649932530103356,0.0868595070229146,1.33643883018291,0.485137902381852,70.0549661764411,15.8209873595906,74,0,1,0.149577200125274,0.0399170734260831,1.29120517668566,0.101796407185629,1.18720926573803,1.26466492247783,0.11377245508982,15.0168699162176,0.586042687968444,0.267465069860279,0.302227842451743,0.202168154397525,0.424745193997387
"YHR029C","YHI9",74,0.0141207899047139,0.00179434502567216,0.0468097657233452,0.0343307596354885,0.0664277403060501,1.93493359923741,0.358928117091058,0.814647028606008,26.0541683394983,74,0,1,0.0979642968994676,0.03727890249494,1.07087137006569,0.131736526946108,1.76342195235314,0.601071666540664,0.215568862275449,28.6213369639707,-0.751776117537636,0.746506986027944,0.351788044023685,0.321002854104874,0.843570542130868
"YIL162W","SUC2",74,0.0270276421653431,0.0174891516670199,0.0622724883045814,0.0647614612878271,0.097756550791361,1.50948648852888,0.533670857366899,78.6233401898808,23.4532035552583,74,0,1,0.166238647040401,0.0410567586063436,2.51287341435193,0.0259481037924152,1.30603621025456,1.43009286146701,0.0698602794411178,23.0087097629583,0.294139135919868,0.353293413173653,0.149436067623789,0.140899635328499,0.507129884375393
"YPR138C","MEP3",74,0.0243739767350642,0.0188544501879409,0.044930037149531,0.0690774864872357,0.0747611203079576,1.08227910582375,0.421966571198164,7.58446803458892,13.2924722179684,74,0,1,0.202254932665205,0.0464942705559449,-0.168338219589821,0.50499001996008,1.05122220766831,0.314292241342337,0.341317365269461,12.3137013110869,0.750329478783115,0.223552894211577,0.657549765334196,0.445764209286345,0.384382314507675
"YOR104W","PIN2",74,0.025382416864901,0.0169868215897066,0.0493627607146197,0.079495682666722,0.0862070007348406,1.08442367991549,0.483888508850753,70.1366730185526,16.065585877631,74,0,1,0.192671468838083,0.0414117272224831,0.990454915082754,0.145708582834331,0.994925855563574,0.937526660993665,0.165668662674651,16.4066721035131,-0.324582760853325,0.620758483033932,0.368511653940796,0.267532502562443,0.758881214552991
"YDL048C","STP4",72,0.0124135749867251,0.00504779463424304,0.0450508576158185,0.0373034471999189,0.0610954196798573,1.63779554614433,0.364191282710549,59.3046785588716,26.3670995510943,74,2,0.972972972972973,0.165612276855622,0.0364989324755767,1.15253192618849,0.117764471057884,1.63000134713573,0.0384460955225194,0.449101796407186,23.9091304741181,1.23321175740172,0.11377245508982,0.329189574068238,0.539373514277977,0.260206859009254
"YOL132W","GAS4",31,-0.00291890929807218,-0.00388969989436028,0.00968016446850665,0.00325423241566254,0.00713261211853434,2.1917955473018,0.0270736849031712,59.1662171749323,25.0583001234545,74,43,0.418918918918919,0.00313185092389602,0.0133380237634097,-0.502979736640024,0.662674650698603,2.00498268041302,0.375084340449604,0.243512974051896,27.3320350393391,-0.766980381869834,0.770459081836327,0.766969692576107,0.350600004809658,0.864505730323391
"YOR256C","TRE2",74,0.0105194596667388,0.00751839425180911,0.0369290723121601,0.0342343987624194,0.0478520520613421,1.3977769083496,0.223598965440973,11.8547965642953,23.6815683512136,74,0,1,0.13253993109928,0.0378001513413389,-0.115115799202953,0.471057884231537,1.47937962012013,-0.502727225973979,0.674650698602794,20.5628163288919,1.95343911670867,0.0339321357285429,0.636957071771949,0.744764512545348,0.108130405854957
"YNL111C","CYB5",74,0.0954383692607114,0.0717029351741426,0.0942796398250887,0.19272243771105,0.211022984847398,1.0949580513494,0.825985768396522,51.8230995464183,27.2550716573164,74,0,1,0.953272784215471,0.0684686304470226,2.59775660651899,0.0159680638722555,1.74056285719289,-3.10329264241528,1,27.0516069677521,0.0749045485866085,0.435129740518962,0.117426685091356,1,0.590886409000181
"YLR034C","SMF3",74,0.034461101213756,0.0169976060578163,0.0486909610697709,0.081691056973799,0.0923979975353247,1.13106625080099,0.377886566358513,76.647890658666,17.3035358357774,74,0,1,0.277607265894143,0.0429054765149194,0.648944920810277,0.209580838323353,1.16070600062227,-0.262300264515643,0.582834331337325,17.5671170149912,-0.205172959816178,0.590818363273453,0.419161676646707,0.661745392824802,0.731635175245364
"YLR190W","MMR1",74,0.412944291023139,0.434704080429693,0.108909216041802,1.01567788030525,0.250652064696638,0.246783029892615,1.63528143139704,74.6468587251667,5.38810343897125,74,0,1,0.44760413404322,0.0775714006691794,3.51946806310403,0.00399201596806387,0.114975078257018,8.32666726913267,0.00199600798403194,2.88414317987853,5.9333899771952,0.00199600798403194,0.0454329436365365,0.0100430717512344,0.0164498589028839
"YBR139W","ATG42",74,0.0690054831561733,0.0484573661450274,0.0733777568661669,0.123873541777975,0.0855400463091656,0.690543316041482,0.3632795377171,81.3936396736653,8.23123126800598,74,0,1,0.129783902286251,0.0526070759414984,2.20808720495876,0.0359281437125748,0.607721408287941,1.28204799609405,0.0898203592814371,9.12794161543227,-0.932391955284598,0.81437125748503,0.178892215568862,0.172426231873602,0.905277816460103
"YGR177C","ATF2",74,0.0567089357702473,0.0512542650669484,0.066041642481718,0.131015389041444,0.0984130181882509,0.751156172631902,0.361410466522171,82.3462675054509,12.1950860748968,74,0,1,0.269213905418102,0.051649009693712,1.80198620494351,0.0419161676646707,0.642760213211489,1.93723333633308,0.0399201596806387,10.86122995633,1.61608528785811,0.0499001996007984,0.194523574210802,0.0926302734337151,0.146333100669826
"YPL058C","PDR12",73,0.00507378117834399,0.00116437237744771,0.0250191000204619,0.0202096333009804,0.0360520818999502,1.78390579200669,0.215189649873275,30.92815643259,27.4266688778741,74,1,0.986486486486487,0.0990917632320702,0.0354253495434078,-1.28864234704855,0.952095808383233,1.80601755918164,-0.0879397003002529,0.479041916167665,29.8373176941028,-0.650880690603912,0.724550898203593,0.970297197536985,0.568193637538818,0.832536849378167
"YDL180W","AIT1",73,0.0053293871735954,0.00219357411351973,0.0236321731379114,0.0173242687445133,0.0310637355905731,1.79307629364796,0.118924004481181,85.8924008346108,20.6233995112195,74,1,0.986486486486487,0.118947698089571,0.0360881275090811,-1.52220411119213,0.994011976047904,1.61043281737538,0.916014540224286,0.165668662674651,22.7902739853046,-1.21319183133035,0.904191616766467,0.998188496955668,0.267532502562443,0.973431515347683
"YLL028W","TPO1",74,0.0488135622897031,0.0367093390724225,0.0502450554530018,0.160646019203405,0.181795729554528,1.13165412038218,1.49405798339718,76.4147047461779,12.7297073475986,74,0,1,0.256561227685562,0.0455190619956339,0.558540546632773,0.255489021956088,0.732442669904727,6.01235212593657,0.00199600798403194,13.8302388441341,-1.05743958426708,0.848303393213573,0.464444695514631,0.0100430717512344,0.92789249875535
"YLR095C","IOC2",74,0.0114969752203881,0.0105385099085947,0.0391398138906721,0.0365007256309172,0.057299830844219,1.56982717065998,0.235153416689005,28.4370064345828,30.0379264040741,74,0,1,0.294832445975572,0.0404431955728432,-0.164994220797734,0.50499001996008,1.76687100347197,-0.83094666486758,0.808383233532934,29.9208850531154,0.0320070101739902,0.445109780439122,0.657549765334196,0.856778682103642,0.597647401825562
"YML066C","SMA2",25,-0.00238368804977171,-0.00361173849005336,0.0123852684535015,0.0019700492227357,0.00307967348648536,1.5632469742095,0.0101091011568486,50.8469022760125,19.376379663451,74,49,0.337837837837838,0.00225493266520514,0.012192211534386,0.0316864316570141,0.359281437125749,1.85163663114733,-0.622524251848892,0.724550898203593,21.4545092365,-1.08193281084378,0.848303393213573,0.538359018639836,0.788918745652204,0.92789249875535
"YIL119C","RPI1",67,0.00223125371656489,-0.000135471049042657,0.0328310691409738,0.0185115003995369,0.0379460407472478,2.04986305422315,0.219800416292774,76.5715527589372,22.9134340479469,74,7,0.905405405405405,0.050360162856248,0.0317100453677744,0.14767519677654,0.341317365269461,1.51987246099157,2.59487481896095,0.0219560878243513,20.4265987912699,1.56155877220862,0.0598802395209581,0.521245049836429,0.0579834805527067,0.16738452918724
"YBL098W","BNA4",73,0.0102135302321313,0.00473463692933385,0.0364343991956888,0.0350926625707744,0.050218537703369,1.43102671682689,0.214982474933717,58.1452717438213,20.8294882771499,74,1,0.986486486486487,0.0793611024115252,0.0333830056714953,0.395792506280094,0.277445109780439,1.37250898786721,0.351900391193566,0.303393213572854,19.1206701732921,1.28027785766839,0.0978043912175649,0.477045908183633,0.413167966062178,0.231438113871267
"YML119W","YML119W",74,0.240649939544219,0.246745854880949,0.0962026389690779,0.382635499799817,0.134321453571958,0.351042842711225,0.707450373547244,76.8038411697974,5.57496675841329,74,0,1,0.200250548073912,0.0863878972865104,1.02136762135329,0.143712574850299,0.231337775056949,3.97380522817455,0.00199600798403194,2.81783843482838,4.88853576449714,0.00199600798403194,0.368511653940796,0.0100430717512344,0.0164498589028839
"YBR038W","CHS2",74,0.251239274402125,0.253364672872066,0.0745830211488576,0.448230533656213,0.126240973950376,0.281642959306297,0.75095738546987,76.4007929385858,5.22321672211505,74,0,1,0.247103037895396,0.0792645733362005,-0.531677636376361,0.708582834331337,0.197082732041804,3.33238158954543,0.00399201596806387,3.48122698345928,3.06931225126856,0.00598802395209581,0.793214507752644,0.0160351565776011,0.0336738288129623
"YMR058W","FET3",74,0.0206081694825724,0.0206886681863442,0.0410259626122605,0.10002997396642,0.133734059409963,1.33693986019487,0.669911599038468,81.1710777779278,27.9854859303451,74,0,1,0.586595678045725,0.0420554332527012,-0.125278508569647,0.508982035928144,1.74724063243815,-1.92437546202411,0.99001996007984,26.7566133405346,0.461555522568013,0.283433133732535,0.657549765334196,1,0.442748489948208
"YCR024C-A","PMP1",74,0.300475512442473,0.308840505749007,0.109301824205113,0.690707560173104,0.184919974530337,0.267725424178059,1.13731694278064,74.9503843826408,3.77488851308403,74,0,1,0.463513936736611,0.0797287828240799,3.45009797171753,0.00399201596806387,0.157481122142456,5.02876494153879,0.00199600798403194,3.11080480795132,1.16236091041451,0.151696606786427,0.0454329436365365,0.0100430717512344,0.304834314772944
"YML064C","TEM1",74,0.0323651298026086,0.027700956177339,0.0461397635761951,0.0899213855508231,0.0648416860102533,0.72109304825608,0.260408760001479,68.9222755923196,11.6888171867314,74,0,1,0.212214218603194,0.0455846383502509,0.0679204414469718,0.401197604790419,0.655066332458631,1.03564958741344,0.139720558882236,11.4686745415053,0.24714106095805,0.427145708582834,0.579372976102176,0.237674117956258,0.585030512041819
"YKL043W","PHD1",74,0.0219707165631967,0.00882881042102696,0.0661383649418566,0.0514000759105219,0.104538147641881,2.03381309832816,0.714057457969971,45.1555689251169,23.390460856194,74,0,1,0.150516755402443,0.0361700766638101,4.17435312737222,0.00399201596806387,1.55820662429679,2.4744417399412,0.0179640718562874,21.7931241580162,0.88713025974719,0.181636726546906,0.0454329436365365,0.0487887860642352,0.343171364780321
"YPL036W","PMA2",58,-0.000377786688544986,-0.00320536304007146,0.0252092272589407,0.00841057998578918,0.020616021810219,2.45120096890495,0.124619487417405,15.4641667045089,33.7428655173794,74,16,0.783783783783784,0.0108362041966802,0.0221360104433627,0.354392217088904,0.243512974051896,1.88062566549356,1.37423138891906,0.063872255489022,30.6151016860652,0.848838376653571,0.205588822355289,0.452915181310531,0.132743209233706,0.366684541365031
"YOR023C","AHC1",74,0.0215658821315756,0.0144247985499698,0.0381773729431273,0.0591131423955756,0.0622530910134711,1.0531176061811,0.287880012443712,74.1399429016091,16.0829013911578,74,0,1,0.165612276855622,0.0412370770867824,-0.369476950925914,0.610778443113772,1.01265783675884,0.424778874655227,0.307385229540918,14.3959666000728,1.6490130461686,0.0578842315369262,0.744775754613223,0.415056891865986,0.162756839262651
"YOR383C","FIT3",73,0.0168131445471906,0.00522533711145778,0.0415238153342535,0.0952333216624321,0.174794446040305,1.83543368002944,1.16218006928845,61.6098032141694,24.6991963417831,74,1,0.986486486486487,0.249671155652991,0.038744129497857,0.320366200494721,0.305389221556886,1.53288050865128,1.48012024199425,0.063872255489022,23.0042550893403,0.926309158131799,0.167664670658683,0.494834060692175,0.132743209233706,0.320574850299401
"YOR313C","SPS4",70,0.0127936959772586,0.010879927152708,0.0443102231605938,0.0391790617402123,0.0428481242062882,1.09364855366891,0.258150352976125,67.6148018751417,12.8344365300725,74,4,0.945945945945946,0.0462261196367053,0.0353458910617958,1.32257709867681,0.0898203592814371,0.748561296505503,3.71716044720773,0.00798403193612774,11.0489681211769,2.15791979041836,0.0179640718562874,0.284331998255145,0.0265025504546463,0.0686946107784431
"YGL162W","SUT1",74,0.0355894343822966,0.0225746297547197,0.0532586843598657,0.0931907980792218,0.0863510918141758,0.926605347244353,0.370782117665401,80.7342884476965,14.5915315790891,74,0,1,0.216285624804259,0.0454919737178803,0.877024737455202,0.159680638722555,0.936801230692236,-0.123467798659823,0.546906187624751,13.3527401247599,0.981905018310231,0.165668662674651,0.37052109373486,0.627691984452148,0.320574850299401
"YOR273C","TPO4",73,0.0409292870993357,0.0292651597544349,0.0616698042979799,0.118831441579561,0.0935404429548452,0.787169133955322,0.390038456142535,67.1691075616353,13.292964601541,74,1,0.986486486486487,0.163921077356718,0.045966673101369,1.8484340111782,0.0578842315369262,0.610432925144286,3.02616268393239,0.00199600798403194,11.6270360474874,2.2109706770304,0.0239520958083832,0.238522954091816,0.0100430717512344,0.0829645057710666
"YGR260W","TNA1",74,0.0204161126864381,0.0113997176807263,0.0426546617840505,0.0434818057888944,0.0684836868027416,1.57499638205534,0.302780065083,30.355346636617,24.6261778700064,74,0,1,0.511493892890698,0.0431294652098151,-0.0556463400965917,0.467065868263473,1.53113764016703,0.267796113072595,0.36127744510978,21.9865655068278,1.63602640680638,0.063872255489022,0.636957071771949,0.46547336593659,0.173471239339503
"YBR094W","PBY1",74,0.00908396571979786,0.00355177799797268,0.0255293338800978,0.0225992403807448,0.0389844603372947,1.72503410205374,0.172456960269908,68.1637996936307,20.605611913262,74,0,1,0.208831819605387,0.0392770622834322,-1.92142415342254,0.994011976047904,1.53265487520133,1.05035182601082,0.145708582834331,21.699302074403,-0.678482549056759,0.738522954091816,0.998188496955668,0.24438141261337,0.836526000132436
"YHR152W","SPO12",74,0.281182675837271,0.283016723532808,0.101943640421499,0.50687673032214,0.180941014977718,0.356972423773966,1.00516722128369,81.3555554004647,4.76649325852742,74,0,1,0.299592859379893,0.0908443070298744,1.13237761395093,0.129740518962076,0.207149968519591,5.26634823137012,0.00199600798403194,2.75991059387116,4.15150700745247,0.00798403193612774,0.351788044023685,0.0100430717512344,0.0410362071555813
"YKL044W","MMO1",59,-0.0016484175396822,-0.00505259115030876,0.0252052870561901,0.00795975983702969,0.0171435630102921,2.15377892817046,0.0900171274152913,29.7392684632679,31.5478288145617,74,15,0.797297297297297,0.0115878484184153,0.0199796239197829,0.718710435288362,0.163672654690619,1.8621271475778,0.776592622173439,0.18562874251497,32.0165688310567,-0.12621672544678,0.49500998003992,0.37433267436419,0.288086165331674,0.642974919725766
"YOL119C","MCH4",74,0.007507850374738,0.00653122422038366,0.0361789135362063,0.0367566369497084,0.0591784918109687,1.61000833378578,0.263901791246483,79.9630688861783,21.6473194980439,74,0,1,0.114124647666771,0.0384445147747191,-0.255226338225152,0.550898203592814,1.43007562486039,0.992177461076876,0.137724550898204,19.8864778151459,1.06397505634858,0.151696606786427,0.692971950835172,0.235958191144593,0.304834314772944
"YLR057W","MNL2",74,0.0324916149523435,0.027522282275789,0.049011237023226,0.0807751141403344,0.0793054540262017,0.981805533427296,0.379095136453333,79.8050264841321,16.1576219052215,74,0,1,0.175634199812089,0.0454927111767697,0.407159025933521,0.291417165668663,0.922986754824362,0.667301959221907,0.221556886227545,12.6718005192768,3.23612191346721,0.00199600798403194,0.487053864299373,0.326864788940637,0.0164498589028839
"YMR253C","YMR253C",68,-0.000719575727199846,0.00114125108924445,0.0306090806985653,0.0183206913484623,0.0633672282629918,3.45877931447769,0.511616166085236,80.6016479241421,16.1721634136593,74,6,0.918918918918919,0.0242405261509552,0.0287832277403024,0.207862370907826,0.29940119760479,1.53341556018805,6.64728928803096,0.00199600798403194,18.8968888925767,-1.89582416586895,0.982035928143713,0.490115659092773,0.0100430717512344,1
"YHL040C","ARN1",73,0.0194803407615616,0.0145123609791878,0.044161118932945,0.0457042708980744,0.0732343590686635,1.6023526385966,0.505884946832783,4.83321033668996,19.2705650946549,74,1,0.986486486486487,0.105606013153774,0.0403600166105905,0.412929417560429,0.25748502994012,1.33588636765622,1.55372444274964,0.0578842315369262,16.7063168401285,1.8027633898135,0.0379241516966068,0.464444695514631,0.124074720514129,0.11848199026783
"YOR049C","RSB1",68,0.0380429348857549,0.0194674433703846,0.0552548756290007,0.10602132587867,0.121956616530309,1.15030269164786,0.555177937379652,68.8456319871247,16.3767491184378,74,6,0.918918918918919,0.121578452865644,0.0455511479911953,1.27560962556808,0.0978043912175649,0.554894146325423,9.5972796736964,0.00199600798403194,10.8861605237973,7.47757769211019,0.00199600798403194,0.297773878993605,0.0100430717512344,0.0164498589028839
"YNL058C","YNL058C",74,0.353728484266423,0.363178709089675,0.108057787253296,0.710070438711408,0.246301829757328,0.346869572833227,1.4279122219357,80.2450851920779,5.00267871166152,74,0,1,0.302536799248356,0.0897471233060635,1.86456749348654,0.0399201596806387,0.163206252616019,8.69779638605162,0.00199600798403194,2.46081762693039,6.18387320004767,0.00199600798403194,0.18707682673868,0.0100430717512344,0.0164498589028839
"YGR143W","SKN1",72,0.0144179747305677,0.0116665762844303,0.0273048753671714,0.0266914724428707,0.027448368421885,1.02835722085525,0.125887254747524,76.2840980090158,12.0059968176758,74,2,0.972972972972973,0.0303163169433135,0.0334299747499423,-0.7788865385166,0.842315369261477,0.930543215217269,0.775500596547883,0.179640718562874,11.2169400230482,0.807705871980458,0.225548902195609,0.894726103348858,0.281535290075587,0.385044197319646
"YOL070C","NBA1",74,0.0745555785672938,0.0757201133997557,0.0428581663078763,0.164379244346183,0.0693844362301621,0.422099739575627,0.366588056467109,81.3633218622143,9.08954471647248,74,0,1,0.219668023802067,0.0572021589432488,-1.64880113638562,0.978043912175649,0.465411363392582,-0.803185167380736,0.784431137724551,8.63705976824908,0.594075579201258,0.277445109780439,0.990476673771102,0.839089677787283,0.434815614672295
