"gene","strain","r2","amp","peak","reason","n_cells","pct_expressed","fit_status"
"YLR034C","CDI",NA,NA,NA,1,8,0.125,"too_few_timepoints"
"YLR034C","CDL",0.0150222806328277,0.186478531159409,0.970367431640625,0,392,0.252551020408163,"ok"
"YLR034C","CDT",0.114036102409665,0.35709467153981,1.20799255371094,0,124,0.266129032258065,"ok"
"YLR034C","CEG",0.139251115924256,1.19747373464148,85.9622039794922,0,127,0.220472440944882,"ok"
"YLR034C","CFF",0.104772134178016,0.266714554964597,81.2455397519198,0,134,0.171641791044776,"ok"
"YLR034C","CGL",0.0757820783602546,0.312963123648402,3.04736375808716,0,212,0.207547169811321,"ok"
"YLR034C","CGN",0.0437595188738905,0.340382563662442,57.9109319340099,0,370,0.283783783783784,"ok"
"YLR034C","CGS",0.0904479800094109,0.335603627261625,87.4827194213867,0,275,0.323636363636364,"ok"
"YLR034C","CLB",0.0591345451978499,0.245716683724316,76.9772460243919,0,329,0.279635258358663,"ok"
"YLR034C","CLI",0.0533822123925028,0.269109590410647,63.5346437259154,0,279,0.275985663082437,"ok"
"YLR034C","CLN",0.239572063227553,1.93640619895703,57.0610935525461,0,91,0.516483516483517,"ok"
"YLR034C","CLP",0.0354405238664782,0.269073058703435,50.965578772805,0,176,0.1875,"ok"
"YLR034C","CMI",0.0636018529411329,0.295546709404565,87.0977249145508,0,312,0.275641025641026,"ok"
"YLR034C","CNH",0.522543335626175,0.66116953234959,11.6109256744385,0,38,0.552631578947368,"ok"
"YLR034C","CNK",NA,NA,NA,1,2,1,"too_few_timepoints"
"YLR034C","CPI",0.042802457206243,0.234019455549707,78.9912234219638,0,308,0.237012987012987,"ok"
"YLR034C","CPK",0.0235862478571388,0.163063677350846,77.4528650803999,0,351,0.199430199430199,"ok"
"YLR034C","CPN",0.0461469609084235,0.25200893009584,63.7478436556729,0,315,0.206349206349206,"ok"
"YLR034C","CQD",0.0263233143514524,0.1814513292525,52.2536128651012,0,394,0.230964467005076,"ok"
"YLR034C","CQF",0.0456251836001625,0.225707349333173,87.3275146484375,0,386,0.264248704663212,"ok"
"YLR034C","SACE_YAG",NA,NA,NA,1,8,0.375,"too_few_timepoints"
"YLR034C","SACE_YCE",0.209320829036172,1.20518103336526,0.19378662109375,0,63,0.571428571428571,"ok"
"YLR034C","SACE_YCK",0.367410262209991,0.96185478643125,83.3367614746094,0,58,0.155172413793103,"ok"
"YLR034C","SACE_YCM",0.359556568172603,0.726848849160594,58.4762212579901,0,50,0.32,"ok"
"YLR034C","SACE_YCR",0.0936040456269761,0.241337867406537,17.1487285657362,0,352,0.306818181818182,"ok"
"YLR034C","SACE_YCU",0.101933147484654,0.392773693384216,7.73100471496582,0,162,0.376543209876543,"ok"
"YLR034C","SACE_YDE",0.878938771817898,1.11504084148133,50.0022527575493,0,10,0.4,"ok"
"YLR040C","AAP",0.264631878921694,1.77312656997697,13.5224128853191,0,35,0.714285714285714,"ok"
"YLR040C","AFE",0.15130517247402,0.191358292872817,13.1853038072586,0,55,0.0727272727272727,"ok"
"YLR040C","AKH",0.0389292945156663,0.0440516942904975,10.7453609813343,0,166,0.0120481927710843,"ok"
"YLR040C","AKI",NA,NA,NA,2,75,0,"constant_expression"
"YLR040C","AKM",0.0793977655296366,0.0663934580551895,19.9580608714711,0,205,0.0048780487804878,"ok"
"YLR040C","ALS",NA,NA,NA,1,7,0,"too_few_timepoints"
"YLR040C","AMP",0.0937346556440705,0.123483843015234,84.3533782958984,0,62,0.0483870967741935,"ok"
"YLR040C","ANG",0.0316046492355382,0.0367208379575721,86.6996612548828,0,301,0.00996677740863787,"ok"
"YLR040C","ANH",0.999905504951374,0.377507484777453,54.2807587060061,0,22,0.0454545454545455,"ok"
"YLR040C","ANN",0.0578017943172933,0.03147777709532,19.169412873008,0,384,0.00520833333333333,"ok"
"YLR040C","APQ",NA,NA,NA,2,27,0,"constant_expression"
"YLR040C","ATS",0.10733159368927,0.114419357392149,45.0591090809215,0,184,0.0108695652173913,"ok"
"YLR040C","AVI",NA,NA,NA,2,13,0,"constant_expression"
"YLR040C","BAF",0.0521327687199833,0.0168098098456332,22.7430992126465,0,139,0.00719424460431655,"ok"
"YLR040C","BAG",NA,NA,NA,2,106,0,"constant_expression"
"YLR040C","BAI",0.0287748453232621,0.0780796271303839,0.695610046386719,0,412,0.0194174757281553,"ok"
"YLR040C","BAK",0.0286005365153724,0.0496959669906196,30.0497350584377,0,376,0.0159574468085106,"ok"
"YLR040C","BAL",0.0146664367398358,0.045648634317791,45.0394158796831,0,562,0.0177935943060498,"ok"
"YLR040C","BAM",0.0309836632042972,0.0483316954355064,59.0137735713612,0,377,0.0185676392572944,"ok"
"YLR040C","BAN",0.0361469423894175,0.0372752223322561,74.9393448396163,0,240,0.0125,"ok"
"YLR040C","BAP",0.0317483520156334,0.0205928878564243,12.7030431574041,0,235,0.00425531914893617,"ok"
"YLR040C","BAQ",NA,NA,NA,1,4,0,"too_few_timepoints"
"YLR040C","BBQ",0.0819993071538047,0.0899254003557896,85.3397979736328,0,235,0.00851063829787234,"ok"
"YLR040C","BCK",NA,NA,NA,2,356,0,"constant_expression"
"YLR040C","BDB",0.189777608411621,0.0950838407965081,87.3848724365234,0,112,0.00892857142857143,"ok"
"YLR040C","BDL",0.245307862973158,0.0310877715011262,50.4856178543784,0,48,0.0208333333333333,"ok"
"YLR040C","BDP",0.0342280117764021,0.0481962536059794,50.4596547213468,0,268,0.00746268656716418,"ok"
"YLR040C","BEF",0.0228242981879111,0.0296060986784573,79.0148669156161,0,277,0.0144404332129964,"ok"
"YLR040C","BFH",NA,NA,NA,2,110,0,"constant_expression"
"YLR040C","BFP",NA,NA,NA,2,254,0,"constant_expression"
"YLR040C","BGD",0.0480596651492168,0.0596836452700985,78.305460062894,0,77,0.012987012987013,"ok"
"YLR040C","BGF",NA,NA,NA,2,101,0,"constant_expression"
"YLR040C","BHG",0.0559244962564868,0.0728518645227233,57.7528873790394,0,163,0.0122699386503067,"ok"
"YLR040C","BHK",0.0874820807010068,0.0838733697603341,0.0910491943359375,0,200,0.015,"ok"
"YLR040C","BHM",0.132377978880029,0.141022685406431,3.05374956130981,0,59,0.0338983050847458,"ok"
"YLR040C","BHQ",0.0205403427176507,0.036733403444922,68.9278831481934,0,454,0.00881057268722467,"ok"
"YLR040C","BMA",0.0677426985073943,0.0298998642825524,50.1893744035201,0,292,0.00684931506849315,"ok"
"YLR040C","BMB",0.127044724903062,0.113454977025876,87.865608215332,0,279,0.014336917562724,"ok"
"YLR040C","BMC",0.108665965829438,0.143440692546123,19.969067660245,0,128,0.0390625,"ok"
"YLR040C","BNC",NA,NA,NA,2,243,0,"constant_expression"
"YLR040C","BNV",0.0984506697206081,0.123343225431002,87.036491394043,0,179,0.0111731843575419,"ok"
"YLR040C","BQM",0.0708734905883934,0.171160514576245,11.9431371688843,0,125,0.016,"ok"
"YLR040C","BRK",NA,NA,NA,2,43,0,"constant_expression"
"YLR040C","BTG",NA,NA,NA,2,11,0,"constant_expression"
"YLR040C","BVG",NA,NA,NA,2,124,0,"constant_expression"
"YLR040C","CAE",0.0512546174283948,0.0669706285408462,79.4581243341619,0,176,0.0170454545454545,"ok"
"YLR040C","CBN",0.192589691007543,0.139862166460958,7.44442798603665,0,50,0.04,"ok"
"YLR040C","CCD",0.0315763389971823,0.0232442407227032,64.7975254058838,0,299,0.00668896321070234,"ok"
"YLR040C","CCG",NA,NA,NA,2,132,0,"constant_expression"
"YLR040C","CCN",0.0763146799013854,0.0584620501768909,78.5626043027098,0,75,0.0133333333333333,"ok"
"YLR040C","CCQ",0.0441009686868533,0.105199667902581,87.0128860473633,0,295,0.0101694915254237,"ok"
"YLR040C","CCR",0.0327796508835666,0.0713771654573948,0.944412231445312,0,458,0.00655021834061135,"ok"
"YLR040C","CCS",0.0524192681506257,0.0509346744428938,87.9765930175781,0,396,0.0101010101010101,"ok"
"YLR040C","CCV",0.0219549031151751,0.0416305031559951,13.378040227023,0,382,0.0261780104712042,"ok"
"YLR040C","CDE",0.0252077270819251,0.0143967335645253,24.9197251579978,0,300,0.00333333333333333,"ok"
"YLR040C","CDF",0.910683015814405,1.09280039109338,72.5317224806005,0,19,0.0526315789473684,"ok"
"YLR040C","CDH",0.164138435489862,0.118786505035179,75.5923161506653,0,36,0.0277777777777778,"ok"
"YLR040C","CDI",NA,NA,NA,1,8,0,"too_few_timepoints"
"YLR040C","CDL",0.0432532446199586,0.0361940216996329,19.7104782624678,0,392,0.0102040816326531,"ok"
"YLR040C","CDT",0.0589104715285307,0.0435102983828919,79.5187114368785,0,124,0.00806451612903226,"ok"
"YLR040C","CEG",0.11895597297795,0.159835767304454,4.67024421691895,0,127,0.015748031496063,"ok"
"YLR040C","CFF",NA,NA,NA,2,134,0,"constant_expression"
"YLR040C","CGL",0.0445552068144123,0.075891168412615,22.2656593539498,0,212,0.0330188679245283,"ok"
"YLR040C","CGN",0.0289533766660639,0.0486460299287626,85.9998168945312,0,370,0.0432432432432432,"ok"
"YLR040C","CGS",0.0249232460214309,0.0238749824553969,87.4827194213867,0,275,0.00363636363636364,"ok"
"YLR040C","CLB",NA,NA,NA,2,329,0,"constant_expression"
"YLR040C","CLI",0.043417474797344,0.0298366537969166,68.2817611044103,0,279,0.003584229390681,"ok"
"YLR040C","CLN",NA,NA,NA,2,91,0,"constant_expression"
"YLR040C","CLP",0.0407709580354515,0.0467208418971777,80.6683705069802,0,176,0.0170454545454545,"ok"
"YLR040C","CMI",0.0884075146817479,0.0975529167858733,87.0977249145508,0,312,0.0128205128205128,"ok"
"YLR040C","CNH",0.479858219518822,0.181232882547206,13.4461269378662,0,38,0.0526315789473684,"ok"
"YLR040C","CNK",NA,NA,NA,1,2,0,"too_few_timepoints"
"YLR040C","CPI",0.0418285693518389,0.049865877161184,83.8918046084317,0,308,0.012987012987013,"ok"
"YLR040C","CPK",0.0404117799559435,0.0493301140121166,9.63585099306974,0,351,0.0113960113960114,"ok"
"YLR040C","CPN",0.0450114486033341,0.0539430452861942,66.7161851362749,0,315,0.019047619047619,"ok"
"YLR040C","CQD",0.0615833265049303,0.064580771316563,79.0491782101718,0,394,0.0101522842639594,"ok"
"YLR040C","CQF",NA,NA,NA,2,386,0,"constant_expression"
"YLR040C","SACE_YAG",NA,NA,NA,1,8,0,"too_few_timepoints"
"YLR040C","SACE_YCE",0.182951320268166,0.10317450121548,81.0037855668501,0,63,0.0317460317460317,"ok"
"YLR040C","SACE_YCK",0.44742971115386,0.529019370023928,16.0509003942663,0,58,0.0172413793103448,"ok"
"YLR040C","SACE_YCM",NA,NA,NA,2,50,0,"constant_expression"
"YLR040C","SACE_YCR",0.0291713955510458,0.0208351776707953,56.000024004416,0,352,0.00568181818181818,"ok"
"YLR040C","SACE_YCU",0.0598347903397086,0.0327994595039727,74.8400872187181,0,162,0.00617283950617284,"ok"
"YLR040C","SACE_YDE",NA,NA,NA,2,10,0,"constant_expression"
"YLR045C","AAP",0.532613440124361,1.41960554455832,25.0610790361058,0,35,0.342857142857143,"ok"
"YLR045C","AFE",0.270903810925827,0.676986110077435,33.299408045682,0,55,0.618181818181818,"ok"
"YLR045C","AKH",0.193314247154,0.417262894980242,70.1025671525435,0,166,0.216867469879518,"ok"
"YLR045C","AKI",0.315811967970739,0.737809316315582,35.0364311391657,0,75,0.24,"ok"
"YLR045C","AKM",0.191177682667328,0.478729807155209,44.6937782114202,0,205,0.331707317073171,"ok"
"YLR045C","ALS",NA,NA,NA,1,7,0.285714285714286,"too_few_timepoints"
"YLR045C","AMP",0.320685299232092,0.566609851085192,27.0957599878311,0,62,0.338709677419355,"ok"
"YLR045C","ANG",0.165447348053765,0.428947469179398,34.3140943700617,0,301,0.302325581395349,"ok"
"YLR045C","ANH",0.539880683515402,1.65255763491234,41.5341425158761,0,22,0.181818181818182,"ok"
"YLR045C","ANN",0.175845343814257,0.490258210883785,38.9418263001875,0,384,0.322916666666667,"ok"
"YLR045C","APQ",0.296696570527426,1.74461668131778,56.3194290941412,0,27,0.222222222222222,"ok"
"YLR045C","ATS",0.1333569893336,0.41901497713299,33.2336502075195,0,184,0.28804347826087,"ok"
"YLR045C","AVI",0.63672436397816,0.962719631313798,72.6480102539062,0,13,0.538461538461538,"ok"
"YLR045C","BAF",0.204706407306389,0.522189925646074,58.0137006586248,0,139,0.316546762589928,"ok"
"YLR045C","BAG",0.211648055974553,0.581989396800145,35.4968686699867,0,106,0.245283018867925,"ok"
"YLR045C","BAI",0.133863142712649,0.412028937788703,50.1175533641468,0,412,0.286407766990291,"ok"
"YLR045C","BAK",0.210778968145705,0.502416407777751,39.5210194262591,0,376,0.329787234042553,"ok"
"YLR045C","BAL",0.126602355452085,0.375338739097933,55.014720916748,0,562,0.275800711743772,"ok"
"YLR045C","BAM",0.179779967503936,0.475423966190002,67.9515627080744,0,377,0.275862068965517,"ok"
"YLR045C","BAN",0.250126088634563,0.580527736714894,49.2466539036144,0,240,0.3,"ok"
"YLR045C","BAP",0.154508955731104,0.366707974119551,41.8066586581144,0,235,0.251063829787234,"ok"
"YLR045C","BAQ",NA,NA,NA,1,4,0.75,"too_few_timepoints"
"YLR045C","BBQ",0.129938087360853,0.60312307816297,52.6128064935858,0,235,0.28936170212766,"ok"
"YLR045C","BCK",0.11010365110246,0.384353371478905,35.0067202394659,0,356,0.160112359550562,"ok"
"YLR045C","BDB",0.243735826577506,0.553211537902016,35.3525606502186,0,112,0.285714285714286,"ok"
"YLR045C","BDL",0.293594722721283,1.54433060048288,34.5425725416704,0,48,0.395833333333333,"ok"
"YLR045C","BDP",0.0791703068269403,0.331053392532294,44.5366318442605,0,268,0.190298507462687,"ok"
"YLR045C","BEF",0.190945781543272,0.503005619860642,41.1117209521207,0,277,0.332129963898917,"ok"
"YLR045C","BFH",0.180881713265423,0.605480564178159,31.3908379294656,0,110,0.372727272727273,"ok"
"YLR045C","BFP",0.15304002116622,0.446646407472517,49.6887045773593,0,254,0.28740157480315,"ok"
"YLR045C","BGD",0.19001756607352,0.909390689242246,37.446053201502,0,77,0.233766233766234,"ok"
"YLR045C","BGF",0.143863563049227,0.481228881289444,20.2058368271047,0,101,0.247524752475248,"ok"
"YLR045C","BHG",0.21457578941083,0.458406285423427,27.1415980945934,0,163,0.214723926380368,"ok"
"YLR045C","BHK",0.189273920476358,0.685414343805635,31.8235182328658,0,200,0.36,"ok"
"YLR045C","BHM",0.526909363443804,1.20156259418765,43.876499414444,0,59,0.338983050847458,"ok"
"YLR045C","BHQ",0.0733391230495282,0.304680262377329,43.6998176574707,0,454,0.151982378854626,"ok"
"YLR045C","BMA",0.145180385092117,0.343977270036186,41.2426159598611,0,292,0.226027397260274,"ok"
"YLR045C","BMB",0.150618679581195,0.391811491570335,36.012095711448,0,279,0.236559139784946,"ok"
"YLR045C","BMC",0.195175751101997,0.458208827731682,45.6409596529874,0,128,0.2734375,"ok"
"YLR045C","BNC",0.137301876902931,0.49086624123755,41.8479008241133,0,243,0.222222222222222,"ok"
"YLR045C","BNV",0.135733240779851,0.34142978629516,27.1441956433383,0,179,0.23463687150838,"ok"
"YLR045C","BQM",0.202333135433717,0.563836198722069,31.4912810759111,0,125,0.256,"ok"
"YLR045C","BRK",0.216119240588634,0.539080953724716,38.9325180053711,0,43,0.186046511627907,"ok"
"YLR045C","BTG",0.388023752221693,1.31048261609093,32.9751102274114,0,11,0.181818181818182,"ok"
"YLR045C","BVG",0.184225829413708,0.398955731885726,26.7871193452315,0,124,0.338709677419355,"ok"
"YLR045C","CAE",0.108507003001053,0.322537229931108,40.9641493017023,0,176,0.25,"ok"
"YLR045C","CBN",0.2184602184533,0.49169027903479,61.6646806624803,0,50,0.58,"ok"
"YLR045C","CCD",0.209348309726646,0.483217178272149,42.0298118591309,0,299,0.25752508361204,"ok"
"YLR045C","CCG",0.172634763203603,0.346079320965011,38.2297777696089,0,132,0.25,"ok"
"YLR045C","CCN",0.243530246265013,0.371972284685599,63.1992945779454,0,75,0.28,"ok"
"YLR045C","CCQ",0.146881436753533,0.470327387593227,39.788761399009,0,295,0.261016949152542,"ok"
"YLR045C","CCR",0.126135750090881,0.402870110921777,39.4349249059504,0,458,0.281659388646288,"ok"
"YLR045C","CCS",0.176965383388657,0.43076417012991,34.0577826066451,0,396,0.323232323232323,"ok"
"YLR045C","CCV",0.160874949041657,0.431010511532268,41.9560690793124,0,382,0.295811518324607,"ok"
"YLR045C","CDE",0.211019757474973,0.558295984824877,34.8083732778376,0,300,0.353333333333333,"ok"
"YLR045C","CDF",0.828183251420408,1.04038598309678,47.4783487319946,0,19,0.263157894736842,"ok"
"YLR045C","CDH",0.375078740675213,0.684144753791049,47.0343943834305,0,36,0.416666666666667,"ok"
"YLR045C","CDI",NA,NA,NA,1,8,0.25,"too_few_timepoints"
"YLR045C","CDL",0.125935674559568,0.372663992135752,38.450589093295,0,392,0.270408163265306,"ok"
"YLR045C","CDT",0.136072302859516,0.354801252212935,26.9932292591442,0,124,0.209677419354839,"ok"
"YLR045C","CEG",0.142328715616712,0.420101952287994,69.3343031189658,0,127,0.15748031496063,"ok"
"YLR045C","CFF",0.120641224107928,0.257629750311988,34.8086553920399,0,134,0.201492537313433,"ok"
"YLR045C","CGL",0.0990884358798991,0.307045300013937,47.2494436285712,0,212,0.212264150943396,"ok"
"YLR045C","CGN",0.178811156135494,0.419718041227542,44.3507805737582,0,370,0.264864864864865,"ok"
"YLR045C","CGS",0.189812008512787,0.497254794989815,26.9977032921531,0,275,0.309090909090909,"ok"
"YLR045C","CLB",0.122621022780508,0.311913139731359,33.638783194802,0,329,0.270516717325228,"ok"
"YLR045C","CLI",0.178944954110475,0.417897832116066,37.9002098820426,0,279,0.25089605734767,"ok"
"YLR045C","CLN",0.422562148648228,0.835974397429992,39.1548786054958,0,91,0.362637362637363,"ok"
"YLR045C","CLP",0.125502523719973,0.391393383775433,38.094369021329,0,176,0.267045454545455,"ok"
"YLR045C","CMI",0.132561390473118,0.40542638281254,41.1202751939947,0,312,0.224358974358974,"ok"
"YLR045C","CNH",0.466361668049615,0.629339581598751,30.8805389404297,0,38,0.315789473684211,"ok"
"YLR045C","CNK",NA,NA,NA,1,2,1,"too_few_timepoints"
"YLR045C","CPI",0.163666267421144,0.491738036558357,50.5678525404497,0,308,0.220779220779221,"ok"
"YLR045C","CPK",0.115793433144009,0.431331740735703,48.9500620581887,0,351,0.202279202279202,"ok"
"YLR045C","CPN",0.11592489096713,0.413408877173251,38.0222174904563,0,315,0.234920634920635,"ok"
"YLR045C","CQD",0.150894375757305,0.462543636051696,46.2990427884189,0,394,0.263959390862944,"ok"
"YLR045C","CQF",0.161561214285988,0.391746712429466,43.0368151231246,0,386,0.375647668393782,"ok"
"YLR045C","SACE_YAG",NA,NA,NA,1,8,0.5,"too_few_timepoints"
"YLR045C","SACE_YCE",0.441324994319424,0.679854462189071,34.114033092152,0,63,0.19047619047619,"ok"
"YLR045C","SACE_YCK",0.27070371221779,0.622900315284424,34.4853828820315,0,58,0.137931034482759,"ok"
"YLR045C","SACE_YCM",0.41255903611104,0.918076266834074,45.8551823009144,0,50,0.2,"ok"
"YLR045C","SACE_YCR",0.129931205015927,0.322039836719941,65.2503324421969,0,352,0.264204545454545,"ok"
"YLR045C","SACE_YCU",0.240763956837098,0.423334041344738,65.8922095515511,0,162,0.290123456790123,"ok"
"YLR045C","SACE_YDE",0.776283325788236,1.02424440617644,63.2697810259732,0,10,0.2,"ok"
"YLR049C","AAP",0.542916376910261,1.22732128148882,8.19687466187911,0,35,0.457142857142857,"ok"
"YLR049C","AFE",0.43356718665019,0.812804230045709,3.60715893181888,0,55,0.509090909090909,"ok"
"YLR049C","AKH",0.254374868343083,0.374617161330536,0.852493286132812,0,166,0.126506024096386,"ok"
"YLR049C","AKI",0.322512671956206,0.555317216269386,10.8330374631015,0,75,0.226666666666667,"ok"
"YLR049C","AKM",0.364975210073809,0.685531937251402,7.09548785469749,0,205,0.209756097560976,"ok"
"YLR049C","ALS",NA,NA,NA,1,7,0.142857142857143,"too_few_timepoints"
"YLR049C","AMP",0.256778547120055,0.360034185817778,6.83537197113037,0,62,0.17741935483871,"ok"
"YLR049C","ANG",0.28699825539229,0.447834035446004,9.0914140181108,0,301,0.162790697674419,"ok"
"YLR049C","ANH",0.681671567937671,5.07224241317568,30.3808533495123,0,22,0.545454545454545,"ok"
"YLR049C","ANN",0.267175509776214,0.504609223695153,0.3856201171875,0,384,0.205729166666667,"ok"
"YLR049C","APQ",0.843815423142641,1.55599184565928,17.7032353227789,0,27,0.111111111111111,"ok"
"YLR049C","ATS",0.269848932393279,0.395463793732447,31.2627403952859,0,184,0.146739130434783,"ok"
"YLR049C","AVI",0.976032698385606,0.832803802720572,11.4891891479492,0,13,0.307692307692308,"ok"
"YLR049C","BAF",0.324522432851992,0.547054010207689,87.4058685302734,0,139,0.194244604316547,"ok"
"YLR049C","BAG",0.260417664191855,0.261046989068775,18.8035290295428,0,106,0.132075471698113,"ok"
"YLR049C","BAI",0.431472142489098,0.565602923041345,2.67248777909712,0,412,0.191747572815534,"ok"
"YLR049C","BAK",0.32041411009299,0.701750793945989,4.47726726531982,0,376,0.151595744680851,"ok"
"YLR049C","BAL",0.324877357188495,0.48283453246299,8.13078724254261,0,562,0.177935943060498,"ok"
"YLR049C","BAM",0.268353433471436,0.431380084532879,8.36630179665305,0,377,0.196286472148541,"ok"
"YLR049C","BAN",0.264692519523515,0.401521465676211,0.825813293457031,0,240,0.133333333333333,"ok"
"YLR049C","BAP",0.182278274369205,0.301018211440441,5.91219954057173,0,235,0.106382978723404,"ok"
"YLR049C","BAQ",NA,NA,NA,1,4,0,"too_few_timepoints"
"YLR049C","BBQ",0.349375649754418,0.880971682679355,0.6346435546875,0,235,0.123404255319149,"ok"
"YLR049C","BCK",0.0908416976102352,0.226870892243472,5.21595239639282,0,356,0.0561797752808989,"ok"
"YLR049C","BDB",0.356042837377078,0.478678945317864,23.5716598684138,0,112,0.232142857142857,"ok"
"YLR049C","BDL",0.204185125322181,0.443312541159666,6.19938087463379,0,48,0.333333333333333,"ok"
"YLR049C","BDP",0.079209753237412,0.194841092816223,9.9856650612571,0,268,0.0783582089552239,"ok"
"YLR049C","BEF",0.215493470637749,0.302374887189568,9.03982821377841,0,277,0.11913357400722,"ok"
"YLR049C","BFH",0.338326190647809,0.564061058767048,7.06966981020841,0,110,0.181818181818182,"ok"
"YLR049C","BFP",0.182438684290823,0.338260564655516,19.3716549439864,0,254,0.137795275590551,"ok"
"YLR049C","BGD",0.233722700879272,0.617701361609164,11.7901465676048,0,77,0.12987012987013,"ok"
"YLR049C","BGF",0.160962021817801,0.306691886824849,18.3592472835021,0,101,0.0693069306930693,"ok"
"YLR049C","BHG",0.233758877989121,0.332499416698579,8.96614508195357,0,163,0.128834355828221,"ok"
"YLR049C","BHK",0.381859357339056,0.493216180830855,7.03252679651434,0,200,0.185,"ok"
"YLR049C","BHM",0.431626751889833,0.575728758314151,3.05374956130981,0,59,0.23728813559322,"ok"
"YLR049C","BHQ",0.188569916196378,0.425459357010527,1.97647857666016,0,454,0.0969162995594714,"ok"
"YLR049C","BMA",0.39922936027598,0.573292112115632,7.44375072826039,0,292,0.184931506849315,"ok"
"YLR049C","BMB",0.52370612118776,0.712594191031063,0.113510131835938,0,279,0.168458781362007,"ok"
"YLR049C","BMC",0.356980768966626,0.460611690879954,13.0574044314298,0,128,0.1953125,"ok"
"YLR049C","BNC",0.12945116240694,0.229910812866448,31.0818666978316,0,243,0.0946502057613169,"ok"
"YLR049C","BNV",0.239251389374242,0.459936300837979,0.634490966796875,0,179,0.195530726256983,"ok"
"YLR049C","BQM",0.35732682099265,0.504487960735233,8.03350838747891,0,125,0.256,"ok"
"YLR049C","BRK",0.684088679804635,0.633272084554578,4.93531703948975,0,43,0.232558139534884,"ok"
"YLR049C","BTG",0.758492333054282,0.480529678030602,9.88408660888672,0,11,0.181818181818182,"ok"
"YLR049C","BVG",0.161428525825551,0.557018929059198,0.046051025390625,0,124,0.225806451612903,"ok"
"YLR049C","CAE",0.123215205396259,0.35003946730828,0.496124267578125,0,176,0.125,"ok"
"YLR049C","CBN",0.447848604349165,1.35506814576402,3.45764470100403,0,50,0.4,"ok"
"YLR049C","CCD",0.480838164479887,0.663328560183575,7.38329124450684,0,299,0.254180602006689,"ok"
"YLR049C","CCG",0.359910066229364,0.831983510999576,5.40744018554688,0,132,0.204545454545455,"ok"
"YLR049C","CCN",0.584249180200779,0.527694811055781,18.9168136065656,0,75,0.24,"ok"
"YLR049C","CCQ",0.203758675860177,0.433382043757142,5.52812194824219,0,295,0.159322033898305,"ok"
"YLR049C","CCR",0.191195074743078,0.363480622407151,20.6831366799094,0,458,0.200873362445415,"ok"
"YLR049C","CCS",0.288472153977196,0.426981675586693,9.09537037936124,0,396,0.21969696969697,"ok"
"YLR049C","CCV",0.219507795393731,0.469256950269591,8.45079387318004,0,382,0.206806282722513,"ok"
"YLR049C","CDE",0.298343468295688,0.524781438407539,19.9754010980779,0,300,0.336666666666667,"ok"
"YLR049C","CDF",0.813369907444216,0.825320836881372,9.46633338928223,0,19,0.157894736842105,"ok"
"YLR049C","CDH",0.464866818232445,1.06844817654468,19.3976958990097,0,36,0.277777777777778,"ok"
"YLR049C","CDI",NA,NA,NA,1,8,0.25,"too_few_timepoints"
"YLR049C","CDL",0.31781440547601,0.411693628617567,8.86094041304155,0,392,0.221938775510204,"ok"
"YLR049C","CDT",0.24396342658505,0.500013048221244,26.9932292591442,0,124,0.153225806451613,"ok"
"YLR049C","CEG",0.358079530305736,0.652606736458159,4.67024421691895,0,127,0.141732283464567,"ok"
"YLR049C","CFF",0.207762819297203,0.504754240940236,0.227996826171875,0,134,0.104477611940299,"ok"
"YLR049C","CGL",0.163024960991114,0.323937239731014,10.7346819964322,0,212,0.136792452830189,"ok"
"YLR049C","CGN",0.251306897079211,0.361956516790557,0.764579772949219,0,370,0.154054054054054,"ok"
"YLR049C","CGS",0.276567125364076,0.268287538016757,9.14966574582187,0,275,0.134545454545455,"ok"
"YLR049C","CLB",0.258703460914249,0.296001858544395,7.0447264584628,0,329,0.145896656534954,"ok"
"YLR049C","CLI",0.330158576257479,0.362978439124984,11.3163525624709,0,279,0.139784946236559,"ok"
"YLR049C","CLN",0.436475123967578,0.57569846710319,3.34244871139526,0,91,0.10989010989011,"ok"
"YLR049C","CLP",0.263510629773542,0.446634009849315,33.1439037322998,0,176,0.147727272727273,"ok"
"YLR049C","CMI",0.26053234782384,0.286666303623951,8.83823602849787,0,312,0.134615384615385,"ok"
"YLR049C","CNH",0.236508218905918,0.580111753510179,38.2213439941406,0,38,0.289473684210526,"ok"
"YLR049C","CNK",NA,NA,NA,1,2,1,"too_few_timepoints"
"YLR049C","CPI",0.230368059474895,0.324110040284673,7.44273809953169,0,308,0.13961038961039,"ok"
"YLR049C","CPK",0.205274236735479,0.356686454350934,2.75586405667392,0,351,0.142450142450142,"ok"
"YLR049C","CPN",0.218231969364941,0.36792948442145,3.39156688343395,0,315,0.120634920634921,"ok"
"YLR049C","CQD",0.273737062304521,0.48076969877752,0.6473388671875,0,394,0.182741116751269,"ok"
"YLR049C","CQF",0.38044376996968,0.790815545755826,2.59748077392578,0,386,0.16580310880829,"ok"
"YLR049C","SACE_YAG",NA,NA,NA,1,8,0,"too_few_timepoints"
"YLR049C","SACE_YCE",0.426036819512883,0.671836616835432,6.17971246892756,0,63,0.19047619047619,"ok"
"YLR049C","SACE_YCK",0.264915122306853,0.696477086736044,8.67710739916021,0,58,0.155172413793103,"ok"
"YLR049C","SACE_YCM",0.72894265537581,0.380260867244556,7.9920654296875,0,50,0.06,"ok"
