"condition","gene","r","cor_category"
"YPD","YDR270W",0.571898050268043,"moderate (0.4–0.7)"
"YPD","YDR272W",0.438013863286247,"moderate (0.4–0.7)"
"YPD","YDR273W",-0.0141754322622672,"low (<0.4)"
"YPD","YDR275W",0.419854064358215,"moderate (0.4–0.7)"
"YPD","PMP3",0.819109055501461,"high (≥0.7)"
"YPD","MTH1",0.153103241519758,"low (<0.4)"
"YPD","RNH202",0.415154282309857,"moderate (0.4–0.7)"
"YPD","YDR280W",0.103042843232717,"low (<0.4)"
"YPD","YDR281C",0.302587994537388,"low (<0.4)"
"YPD","YDR282C",0.0812279356422621,"low (<0.4)"
"YPD","GCN2",0.505842259006816,"moderate (0.4–0.7)"
"YPD","DPP1",0.44396299902629,"moderate (0.4–0.7)"
"YPD","YDR285W",0.110823001873751,"low (<0.4)"
"YPD","YDR286C",0.267676952598472,"low (<0.4)"
"YPD","YDR287W",0.570145329899453,"moderate (0.4–0.7)"
"YPD","YDR288W",0.55501186883873,"moderate (0.4–0.7)"
"YPD","YDR289C",0.125441223046492,"low (<0.4)"
"YPD","YDR291W",0.363928520983652,"low (<0.4)"
"YPD","YDR292C",0.234152872444012,"low (<0.4)"
"YPD","SSD1",0.332061417127724,"low (<0.4)"
"YPD","DPL1",0.302149516874259,"low (<0.4)"
"YPD","HDA2",0.0123175043667347,"low (<0.4)"
"YPD","MHR1",0.381645569620253,"low (<0.4)"
"YPD","SUR2",0.607108081791626,"moderate (0.4–0.7)"
"YPD","ATP5",0.831377799415774,"high (≥0.7)"
"YPD","YDR299W",0.142527644401644,"low (<0.4)"
"YPD","YDR300C",0.414143135345667,"moderate (0.4–0.7)"
"YPD","CFT1",0.121130240570893,"low (<0.4)"
"YPD","YDR302W",0.267989289191821,"low (<0.4)"
"YPD","YDR303C",0.160444014389621,"low (<0.4)"
"YPD","CPR5",0.549513145082765,"moderate (0.4–0.7)"
"YPD","HNT2",0.133150751874616,"low (<0.4)"
"YPD","YDR306C",0.132340143260382,"low (<0.4)"
"YPD","YDR307W",0.0611991528699554,"low (<0.4)"
"YPD","SRB7",0.165665565153781,"low (<0.4)"
"YPD","YDR309C",0.520886075949367,"moderate (0.4–0.7)"
"YPD","YDR310C",0.257718218835218,"low (<0.4)"
"YPD","YDR311W",0.0550389483933788,"low (<0.4)"
"YPD","YDR312W",0.265291218311295,"low (<0.4)"
"YPD","YDR313C",0.17797280695469,"low (<0.4)"
"YPD","YDR314C",-0.0188944664033694,"low (<0.4)"
"YPD","IPK1",0.283928910132496,"low (<0.4)"
"YPD","YDR316W",0.416042846610693,"moderate (0.4–0.7)"
"YPD","MCM21",-0.00584297021979649,"low (<0.4)"
"YPD","YDR319C",0.213638438400942,"low (<0.4)"
"YPD","SWA2",0.0873544751383943,"low (<0.4)"
"YPD","DAD4",0.411329389834382,"moderate (0.4–0.7)"
"YPD","YDR321W",0.586854917234664,"moderate (0.4–0.7)"
"YPD","MRPL35",0.331872733124941,"low (<0.4)"
"YPD","TIM11",0.801022395326193,"high (≥0.7)"
"YPD","PEP7",0.139879085937129,"low (<0.4)"
"YPD","YDR324C",0.22179215664207,"low (<0.4)"
"YPD","YCG1",-0.0759533754340033,"low (<0.4)"
"YPD","YDR326C",0.424012269168211,"moderate (0.4–0.7)"
"YPD","SKP1",0.436027263875365,"moderate (0.4–0.7)"
"YPD","PEX3",0.298492566294271,"low (<0.4)"
"YPD","YDR330W",0.265415419149214,"low (<0.4)"
"YPD","YDR331W",0.236832015778581,"low (<0.4)"
"YPD","YDR332W",0.172726174489735,"low (<0.4)"
"YPD","YDR333C",0.0225419314071514,"low (<0.4)"
"YPD","YDR334W",0.321421616358325,"low (<0.4)"
"YPD","MSN5",0.34832035053554,"low (<0.4)"
"YPD","YDR336W",0.152950126307329,"low (<0.4)"
"YPD","YDR337W",0.536830574488802,"moderate (0.4–0.7)"
"YPD","YDR338C",0.161129537804904,"low (<0.4)"
"YPD","FCF1",0.418354430379747,"moderate (0.4–0.7)"
"YPD","YDR341C",0.428164556962025,"moderate (0.4–0.7)"
"YPD","YDR342C",0.705141085946058,"high (≥0.7)"
"YPD","YDR343C",0.54711400737127,"moderate (0.4–0.7)"
"YPD","YDR345C",0.702994157740993,"high (≥0.7)"
"YPD","SVF1",0.278237585199611,"low (<0.4)"
"YPD","YDR347W",0.582887049659202,"moderate (0.4–0.7)"
"YPD","YDR348C",0.0933549985107265,"low (<0.4)"
"YPD","YDR349C",0.363315481986368,"low (<0.4)"
"YPD","ATP22",0.244136084683168,"low (<0.4)"
"YPD","YDR351W",-0.0462512171372931,"low (<0.4)"
"YPD","YDR352W",0.272993384823609,"low (<0.4)"
"YPD","YDR353W",0.566772151898734,"moderate (0.4–0.7)"
"YPD","YDR354W",0.46896299902629,"moderate (0.4–0.7)"
"YPD","SPC110",0.410370009737098,"moderate (0.4–0.7)"
"YPD","CNL1",0.370263972433031,"low (<0.4)"
"YPD","YDR358W",0.0556949792676098,"low (<0.4)"
"YPD","EAF1",0.380452775073028,"low (<0.4)"
"YPD","YDR361C",0.120009737098345,"low (<0.4)"
"YPD","TFC6",0.126926939132009,"low (<0.4)"
"YPD","YDR363W",-0.00155877070468651,"low (<0.4)"
"YPD","SEM1",0.495253164556962,"moderate (0.4–0.7)"
"YPD","CDC40",0.0980896913947777,"low (<0.4)"
"YPD","YDR365C",0.401022395326193,"moderate (0.4–0.7)"
"YPD","YDR367W",0.102775073028238,"low (<0.4)"
"YPD","YDR368W",0.644060370009737,"moderate (0.4–0.7)"
"YPD","YDR369C",0.405807016739985,"moderate (0.4–0.7)"
"YPD","YDR370C",0.0160542362979101,"low (<0.4)"
"YPD","YDR371W",0.200085269256783,"low (<0.4)"
"YPD","VPS74",0.374074975657254,"low (<0.4)"
"YPD","YDR373W",0.194693281402142,"low (<0.4)"
"YPD","YDR374W-A",0.438695464318398,"moderate (0.4–0.7)"
"YPD","YDR375C",0.363373013082667,"low (<0.4)"
"YPD","YDR376W",0.301567111999871,"low (<0.4)"
"YPD","YDR377W",0.794741966893866,"high (≥0.7)"
"YPD","YDR378C",0.505525803310613,"moderate (0.4–0.7)"
"YPD","YDR379W",0.178580124526029,"low (<0.4)"
"YPD","YDR379C-A",0.396563312822343,"low (<0.4)"
"YPD","YDR380W",0.542691077078358,"moderate (0.4–0.7)"
"YPD","YRA1",0.662585199610516,"moderate (0.4–0.7)"
"YPD","YDR381C-A",0.436942775950009,"moderate (0.4–0.7)"
"YPD","RPP2B",0.721981499513145,"high (≥0.7)"
"YPD","YDR383C",0.308894899303196,"low (<0.4)"
"YPD","YDR384C",0.659858812074002,"moderate (0.4–0.7)"
"YPD","YDR385W",0.766942551119766,"high (≥0.7)"
"YPD","MUS81",0.251266530857787,"low (<0.4)"
"YPD","YDR387C",0.0396759218415202,"low (<0.4)"
"YPD","YDR388W",0.504941577409932,"moderate (0.4–0.7)"
"YPD","YDR389W",0.160102239532619,"low (<0.4)"
"YPD","UBA2",0.041821091901285,"low (<0.4)"
"YPD","YDR391C",0.65301030314198,"moderate (0.4–0.7)"
"YPD","YDR392W",0.380012175670014,"low (<0.4)"
"YPD","SHE9",0.276267504067336,"low (<0.4)"
"YPD","RPT3",0.433812074001947,"moderate (0.4–0.7)"
"YPD","SXM1",-0.0321567672833496,"low (<0.4)"
"YPD","NCB2",0.681767283349562,"moderate (0.4–0.7)"
"YPD","YDR398W",0.174318403115871,"low (<0.4)"
"YPD","HPT1",0.653700097370983,"moderate (0.4–0.7)"
"YPD","YDR400W",0.457914179135665,"moderate (0.4–0.7)"
"YPD","RPB7",0.080842259006816,"low (<0.4)"
"YPD","MRP20",0.436806231742941,"moderate (0.4–0.7)"
"YPD","YDR406W",0.179039966655215,"low (<0.4)"
"YPD","YDR407C",0.0133641674780915,"low (<0.4)"
"YPD","YDR408C",0.491893865628043,"moderate (0.4–0.7)"
"YPD","SIZ1",-0.0179344352861701,"low (<0.4)"
"YPD","YDR410C",0.621009069374809,"moderate (0.4–0.7)"
"YPD","YDR411C",0.0733446932814022,"low (<0.4)"
"YPD","YDR412W",0.36516553067186,"low (<0.4)"
"YPD","ERD1",0.320961057461259,"low (<0.4)"
"YPD","YDR415C",0.187221197795566,"low (<0.4)"
"YPD","SYF1",0.244480148079937,"low (<0.4)"
"YPD","RPL12B",0.572955209347614,"moderate (0.4–0.7)"
"YPD","RAD30",0.0190882496343247,"low (<0.4)"
"YPD","YDR420W",0.289904817632577,"low (<0.4)"
"YPD","YDR421W",0.246075681200656,"low (<0.4)"
"YPD","YDR422C",0.278359298928919,"low (<0.4)"
"YPD","CAD1",0.683826075875036,"moderate (0.4–0.7)"
"YPD","DYN2",0.211771006400017,"low (<0.4)"
"YPD","YDR425W",0.102678881600198,"low (<0.4)"
"YPD","YDR427W",0.379868549172347,"low (<0.4)"
"YPD","YDR428C",0.449537487828627,"moderate (0.4–0.7)"
"YPD","YDR429C",0.21024829600779,"low (<0.4)"
"YPD","CYM1",0.378481012658228,"low (<0.4)"
"YPD","NPL3",0.375292112950341,"low (<0.4)"
"YPD","YDR434W",0.336948451722563,"low (<0.4)"
"YPD","YDR435C",0.36928844432666,"low (<0.4)"
"YPD","YDR436W",0.0936234982687554,"low (<0.4)"
"YPD","YDR438W",-0.0369468623242097,"low (<0.4)"
"YPD","YDR439W",0.120426495325246,"low (<0.4)"
"YPD","DOT1",0.194795394298084,"low (<0.4)"
"YPD","YDR441C",0.727312560856865,"high (≥0.7)"
"YPD","SSN2",0.208613785464769,"low (<0.4)"
"YPD","YDR444W",0.28386766969632,"low (<0.4)"
"YPD","RPS17B",0.777507302823759,"high (≥0.7)"
"YPD","ADA2",0.165564003322538,"low (<0.4)"
"YPD","YDR449C",0.0199124872964209,"low (<0.4)"
"YPD","RPS18A",0.748442064264849,"high (≥0.7)"
"YPD","YDR451C",0.286665449986204,"low (<0.4)"
"YPD","PPN1",0.232497565725414,"low (<0.4)"
"YPD","TSA2",0.508660459830727,"moderate (0.4–0.7)"
"YPD","GUK1",0.516942551119766,"moderate (0.4–0.7)"
"YPD","NHX1",0.164386562804284,"low (<0.4)"
"YPD","YDR457W",0.591066212268744,"moderate (0.4–0.7)"
"YPD","YDR458C",0.268719571567673,"low (<0.4)"
"YPD","YDR459C",0.167256040412593,"low (<0.4)"
"YPD","TFB3",0.166796494644596,"low (<0.4)"
"YPD","YDR461C-A",0.25782686292079,"low (<0.4)"
"YPD","MRPL28",0.556523855890945,"moderate (0.4–0.7)"
"YPD","STP1",0.229433963964009,"low (<0.4)"
"YPD","YDR464W",0.212731256085686,"low (<0.4)"
"YPD","YDR465C",0.504162609542356,"moderate (0.4–0.7)"
"YPD","YDR466W",0.057912802178848,"low (<0.4)"
"YPD","YDR468C",0.247644782078781,"low (<0.4)"
"YPD","SDC1",0.2256586274301,"low (<0.4)"
"YPD","YDR470C",0.109488162822211,"low (<0.4)"
"YPD","RPL27B",0.744814995131451,"high (≥0.7)"
"YPD","YDR472W",0.160540408958131,"low (<0.4)"
"YPD","PRP3",0.0444996226914393,"low (<0.4)"
"YPD","JIP4",0.23050847461469,"low (<0.4)"
"YPD","YDR476C",0.548271665043817,"moderate (0.4–0.7)"
"YPD","SNF1",0.11516553067186,"low (<0.4)"
"YPD","YDR478W",0.328764457700549,"low (<0.4)"
"YPD","YDR479C",0.103830657501094,"low (<0.4)"
"YPD","DIG2",0.0755014466207655,"low (<0.4)"
"YPD","PHO8",0.391515232658625,"low (<0.4)"
"YPD","YDR482C",0.645131450827653,"moderate (0.4–0.7)"
"YPD","KRE2",0.511830574488802,"moderate (0.4–0.7)"
"YPD","VPS52",-0.187913091456287,"low (<0.4)"
"YPD","VPS72",-0.0206073885111733,"low (<0.4)"
"YPD","VPS60",0.369233016273976,"low (<0.4)"
"YPD","YDR487C",0.660418695228822,"moderate (0.4–0.7)"
"YPD","YDR488C",0.0570641884837862,"low (<0.4)"
"YPD","SLD5",0.193683468632079,"low (<0.4)"
"YPD","YDR490C",0.240070598704,"low (<0.4)"
"YPD","YDR492W",0.484177215189873,"moderate (0.4–0.7)"
"YPD","MZM1",0.614386562804284,"moderate (0.4–0.7)"
"YPD","YDR494W",0.524488802336904,"moderate (0.4–0.7)"
"YPD","VPS3",0.110383524629073,"low (<0.4)"
"YPD","YDR496C",0.0921859785783836,"low (<0.4)"
"YPD","YDR497C",0.685564751703992,"moderate (0.4–0.7)"
"YPD","YDR498C",0.409897820710005,"moderate (0.4–0.7)"
"YPD","LCD1",0.177015714897349,"low (<0.4)"
"YPD","RPL37B",0.539995131450828,"moderate (0.4–0.7)"
"YPD","YDR501W",0.337458949184455,"low (<0.4)"
"YPD","SAM2",0.616747809152873,"moderate (0.4–0.7)"
"YPD","YDR503C",0.268458336455795,"low (<0.4)"
"YPD","YDR504C",0.184774602785416,"low (<0.4)"
"YPD","PSP1",-0.00133909550433709,"low (<0.4)"
"YPD","YDR506C",0.0685876283777242,"low (<0.4)"
"YPD","GIN4",0.268232716650438,"low (<0.4)"
"YPD","YDR508C",0.635004868549172,"moderate (0.4–0.7)"
"YPD","YDR510W",0.459907497565725,"moderate (0.4–0.7)"
"YPD","YDR511W",0.76292599805258,"high (≥0.7)"
"YPD","YDR512C",0.496080817916261,"moderate (0.4–0.7)"
"YPD","GRX2",0.584298928919182,"moderate (0.4–0.7)"
"YPD","YDR514C",0.253251297785226,"low (<0.4)"
"YPD","SLF1",0.0924004038378082,"low (<0.4)"
"YPD","YDR516C",0.399036003915795,"low (<0.4)"
"YPD","YDR517W",0.248685491723466,"low (<0.4)"
"YPD","YDR518W",0.530124881483301,"moderate (0.4–0.7)"
"YPD","FPR2",0.75379746835443,"high (≥0.7)"
"YPD","URC2",-0.12078388434517,"low (<0.4)"
"YPD","AGE1",0.250541639354646,"low (<0.4)"
"YPD","YDR524C-B",0.743841285296982,"high (≥0.7)"
"YPD","YDR527W",0.270545277507303,"low (<0.4)"
"YPD","YDR528W",0.386828974259777,"low (<0.4)"
"YPD","QCR7",0.860540408958131,"high (≥0.7)"
"YPD","YDR530C",0.35421129503408,"low (<0.4)"
"YPD","YDR531W",0.294985394352483,"low (<0.4)"
"YPD","YDR532C",0.0668671998611348,"low (<0.4)"
"YPD","YDR533C",0.770080945982215,"high (≥0.7)"
"YPD","YDR534C",0.423419284725043,"moderate (0.4–0.7)"
"YPD","PAD1",0.654251564253349,"moderate (0.4–0.7)"
"YPD","YDR539W",0.800102320882631,"high (≥0.7)"
"YPD","YDR541C",0.469281300774802,"moderate (0.4–0.7)"
"YPD","YOL159C-A",0.816800331625657,"high (≥0.7)"
"YPD","YOL159C",0.754507547372092,"high (≥0.7)"
"YPD","ENB1",0.811964666662604,"high (≥0.7)"
"YPD","YOL155C",0.866966893865628,"high (≥0.7)"
"YPD","YOL154W",0.389358182024839,"low (<0.4)"
"YPD","YOL151W",0.805189905016767,"high (≥0.7)"
"YPD","YOL149W",0.319549169608946,"low (<0.4)"
"YPD","SPT20",-0.0453806782138389,"low (<0.4)"
"YPD","PEX11",0.495326192794547,"moderate (0.4–0.7)"
"YPD","YOL146W",0.327215189873418,"low (<0.4)"
"YPD","CTR9",0.320496592015579,"low (<0.4)"
"YPD","YOL144W",0.218330087633885,"low (<0.4)"
"YPD","YOL143C",0.560102239532619,"moderate (0.4–0.7)"
"YPD","RRP40",0.599683544303797,"moderate (0.4–0.7)"
"YPD","PPM2",-0.012632591167352,"low (<0.4)"
"YPD","YOL140W",0.57779076066528,"moderate (0.4–0.7)"
"YPD","CDC33",0.318841285296982,"low (<0.4)"
"YPD","RTC1",0.233655894778785,"low (<0.4)"
"YPD","YOL137W",0.131695056569239,"low (<0.4)"
"YPD","PFK27",0.483583760864364,"moderate (0.4–0.7)"
"YPD","YOL135C",0.186269856105425,"low (<0.4)"
"YPD","HRT1",0.422736124634859,"moderate (0.4–0.7)"
"YPD","ALR1",0.375157489772613,"low (<0.4)"
"YPD","YOL129W",0.460978578383642,"moderate (0.4–0.7)"
"YPD","YOL128C",0.225719484665114,"low (<0.4)"
"YPD","RPL25",0.401557935735151,"moderate (0.4–0.7)"
"YPD","YOL126C",0.5098457065517,"moderate (0.4–0.7)"
"YPD","YOL125W",0.160150925024343,"low (<0.4)"
"YPD","YOL124C",0.244303797468354,"low (<0.4)"
"YPD","HRP1",0.342029832222937,"low (<0.4)"
"YPD","SMF1",0.720549662559975,"high (≥0.7)"
"YPD","RPS19A",0.638753651411879,"moderate (0.4–0.7)"
"YPD","RPL18A",0.772005842259007,"high (≥0.7)"
"YPD","YOL119C",0.593148953487069,"moderate (0.4–0.7)"
"YPD","RRI2",0.249249982501555,"low (<0.4)"
"YPD","MSN1",0.172444011684518,"low (<0.4)"
"YPD","PAP2",0.149662844806876,"low (<0.4)"
"YPD","YOL114C",0.29931866860108,"low (<0.4)"
"YPD","YOL113W",0.17413483689701,"low (<0.4)"
"YPD","YOL112W",0.365094724293058,"low (<0.4)"
"YPD","MDY2",0.266455696202532,"low (<0.4)"
"YPD","SHR5",0.213438494639387,"low (<0.4)"
"YPD","YOL109W",0.521445959104187,"moderate (0.4–0.7)"
"YPD","YOL108C",0.256367188217918,"low (<0.4)"
"YPD","YOL107W",0.215991087384066,"low (<0.4)"
"YPD","YOL105C",0.317808888538431,"low (<0.4)"
"YPD","ITR2",0.274367088607595,"low (<0.4)"
"YPD","TPT1",0.0202288218111003,"low (<0.4)"
"YPD","YOL101C",0.54278148340629,"moderate (0.4–0.7)"
"YPD","YOL100W",0.0964853566961129,"low (<0.4)"
"YPD","YOL098C",0.0757059396299903,"low (<0.4)"
"YPD","YOL097W-A",0.170655962302503,"low (<0.4)"
"YPD","WRS1",0.2769717624148,"low (<0.4)"
"YPD","YOL096C",-0.00456432040312078,"low (<0.4)"
"YPD","YOL095C",0.353259084094077,"low (<0.4)"
"YPD","YOL094C",0.333179162609542,"low (<0.4)"
"YPD","YOL093W",0.124026290165531,"low (<0.4)"
"YPD","YOL092W",0.622322297955209,"moderate (0.4–0.7)"
"YPD","SPO21",0.467516133583391,"moderate (0.4–0.7)"
"YPD","MSH2",0.164724071241864,"low (<0.4)"
"YPD","YOL089C",0.146199257771827,"low (<0.4)"
"YPD","YOL088C",0.313134817038522,"low (<0.4)"
"YPD","YOL087C",0.333499687066462,"low (<0.4)"
"YPD","YOL086W-A",0.444920947072628,"moderate (0.4–0.7)"
"YPD","ADH1",0.756256085686465,"high (≥0.7)"
"YPD","ATG34",0.400068278387764,"moderate (0.4–0.7)"
"YPD","ATG19",0.477211863781145,"moderate (0.4–0.7)"
"YPD","IRA2",0.321616358325219,"low (<0.4)"
"YPD","YOL080C",0.317283349561831,"low (<0.4)"
"YPD","YOL078W",-0.0264242114428666,"low (<0.4)"
"YPD","YOL077W-A",0.819425511197663,"high (≥0.7)"
"YPD","YOL077C",0.341407010710808,"low (<0.4)"
"YPD","MDM20",0.0829063158022858,"low (<0.4)"
"YPD","YOL075C",0.36238816937664,"low (<0.4)"
"YPD","YOL073C",0.380988315481986,"low (<0.4)"
"YPD","THP1",0.225378684149038,"low (<0.4)"
"YPD","EMI5",0.493576518853583,"moderate (0.4–0.7)"
"YPD","YOL070C",0.0750468716614961,"low (<0.4)"
"YPD","YOL069W",0.504418720108124,"moderate (0.4–0.7)"
"YPD","YOL068C",0.0562804284323272,"low (<0.4)"
"YPD","YOL067C",0.321569714976658,"low (<0.4)"
"YPD","RIB2",0.176632038903215,"low (<0.4)"
"YPD","YOL065C",0.114174426600594,"low (<0.4)"
"YPD","MET22",0.58089094449854,"moderate (0.4–0.7)"
"YPD","CRT10",0.181070059377362,"low (<0.4)"
"YPD","APM4",0.394303797468354,"low (<0.4)"
"YPD","YOL061W",0.358836416747809,"low (<0.4)"
"YPD","YOL060C",0.324675008520376,"low (<0.4)"
"YPD","GPD2",0.785296981499513,"high (≥0.7)"
"YPD","ARG1",0.86336084156159,"high (≥0.7)"
"YPD","YOL057W",0.194401168451801,"low (<0.4)"
"YPD","YOL056W",0.102923634977793,"low (<0.4)"
"YPD","YOL055C",0.598909391888602,"moderate (0.4–0.7)"
"YPD","YOL054W",0.406329113924051,"moderate (0.4–0.7)"
"YPD","YOL053W",0.105167021786544,"low (<0.4)"
"YPD","YOL052C",0.246738072054528,"low (<0.4)"
"YPD","GAL11",0.0900438169425511,"low (<0.4)"
"YPD","YOL049W",0.328115871470302,"low (<0.4)"
"YPD","YOL048C",0.41244472803525,"moderate (0.4–0.7)"
"YPD","YOL045W",0.217060538701487,"low (<0.4)"
"YPD","PEX15",0.209425740708125,"low (<0.4)"
"YPD","NTG2",0.0799225850056897,"low (<0.4)"
"YPD","YOL042W",0.158377759972923,"low (<0.4)"
"YPD","YOL041C",0.26699123661149,"low (<0.4)"
"YPD","RPS15",0.654308666017527,"moderate (0.4–0.7)"
"YPD","RPP2A",0.688656280428432,"moderate (0.4–0.7)"
"YPD","YOL038W",0.511173320350536,"moderate (0.4–0.7)"
"YPD","YOL036W",0.0935004868549172,"low (<0.4)"
"YPD","YOL034W",0.295242789944549,"low (<0.4)"
"YPD","MSE1",0.20112018540966,"low (<0.4)"
"YPD","YOL032W",0.202702044790652,"low (<0.4)"
"YPD","SIL1",0.211543611153505,"low (<0.4)"
"YPD","YOL030W",0.706767283349562,"high (≥0.7)"
"YPD","YOL029C",0.488648123128097,"moderate (0.4–0.7)"
"YPD","YOL028C",0.136155880735481,"low (<0.4)"
"YPD","MDM38",0.397005842259007,"low (<0.4)"
"YPD","MIM1",0.562049659201558,"moderate (0.4–0.7)"
"YPD","LAG2",0.132138857782755,"low (<0.4)"
"YPD","YOL023W",0.129725650614158,"low (<0.4)"
"YPD","YOL022C",0.400121713729309,"moderate (0.4–0.7)"
"YPD","DIS3",-0.0442794547224927,"low (<0.4)"
"YPD","TAT2",0.154308666017527,"low (<0.4)"
"YPD","YOL019W",0.472565725413827,"moderate (0.4–0.7)"
"YPD","YOL018C",0.196255994605243,"low (<0.4)"
"YPD","YOL017W",0.217170088391564,"low (<0.4)"
"YPD","YOL016C",0.490603700097371,"moderate (0.4–0.7)"
"YPD","YOL015W",0.111533949039329,"low (<0.4)"
"YPD","YOL014W",0.823442064264849,"high (≥0.7)"
"YPD","YOL013W-A",0.529229835096618,"moderate (0.4–0.7)"
"YPD","HRD1",0.254949818806503,"low (<0.4)"
"YPD","HTZ1",0.390189873417722,"low (<0.4)"
"YPD","YOL011W",0.432619279454723,"moderate (0.4–0.7)"
"YPD","YOL010W",0.449415774099318,"moderate (0.4–0.7)"
"YPD","YOL009C",0.298448056057566,"low (<0.4)"
"YPD","YOL008W",0.366781080466037,"low (<0.4)"
"YPD","YOL007C",0.432561055029036,"moderate (0.4–0.7)"
"YPD","TOP1",0.249977178541499,"low (<0.4)"
"YPD","RPB11",0.481888997078871,"moderate (0.4–0.7)"
"YPD","SIN3",0.146957156767283,"low (<0.4)"
"YPD","YOL003C",-0.0765916012978323,"low (<0.4)"
"YPD","IZH2",0.626314508276534,"moderate (0.4–0.7)"
"YPD","PHO80",0.182207723510948,"low (<0.4)"
"YPD","YOR001W",0.183227848101266,"low (<0.4)"
"YPD","YOR002W",0.0785783836416748,"low (<0.4)"
"YPD","YOR003W",0.492882746374429,"moderate (0.4–0.7)"
"YPD","YOR004W",0.446543330087634,"moderate (0.4–0.7)"
"YPD","DNL4",0.104299668337379,"low (<0.4)"
"YPD","YOR006C",0.407838364167478,"moderate (0.4–0.7)"
"YPD","YOR007C",0.786952288218111,"high (≥0.7)"
"YPD","SLG1",0.233582239428859,"low (<0.4)"
"YPD","YOR009W",0.432890809985517,"moderate (0.4–0.7)"
"YPD","TIR2",0.448086906352226,"moderate (0.4–0.7)"
"YPD","YOR011W",0.505212523367928,"moderate (0.4–0.7)"
"YPD","YOR012W",0.292881329945199,"low (<0.4)"
"YPD","RTS1",-0.0686725577749181,"low (<0.4)"
"YPD","YOR016C",0.395131450827653,"low (<0.4)"
"YPD","YOR017W",0.540060868273939,"moderate (0.4–0.7)"
"YPD","ROD1",0.0665084293119025,"low (<0.4)"
"YPD","YOR019W",0.553655525629554,"moderate (0.4–0.7)"
"YPD","HSP10",0.6,"moderate (0.4–0.7)"
"YPD","YOR020W-A",0.448842474389911,"moderate (0.4–0.7)"
"YPD","YOR021C",0.52935735150925,"moderate (0.4–0.7)"
"YPD","YOR022C",0.046656117802919,"low (<0.4)"
"YPD","YOR023C",0.028190615352556,"low (<0.4)"
"YPD","YOR025W",0.0883160194516077,"low (<0.4)"
"YPD","YOR026W",-0.0333495618305745,"low (<0.4)"
"YPD","YOR027W",0.669425511197663,"moderate (0.4–0.7)"
"YPD","CIN5",0.621878541472328,"moderate (0.4–0.7)"
"YPD","DFG16",-0.0235638463888381,"low (<0.4)"
"YPD","YOR032C",0.693860410538978,"moderate (0.4–0.7)"
"YPD","EXO1",0.217380720545278,"low (<0.4)"
"YPD","YOR034C",0.341350894291113,"low (<0.4)"
"YPD","YOR034C-A",0.0932366011284503,"low (<0.4)"
"YPD","SHE4",0.247997090230292,"low (<0.4)"
"YPD","PEP12",0.331775303395777,"low (<0.4)"
"YPD","YOR037W",-0.0549574278964378,"low (<0.4)"
"YPD","HIR2",0.192210321324245,"low (<0.4)"
"YPD","CKB2",0.296372930866602,"low (<0.4)"
"YPD","YOR040W",0.517618757592256,"moderate (0.4–0.7)"
"YPD","YOR042W",0.283349561830575,"low (<0.4)"
"YPD","YOR043W",0.147882181110029,"low (<0.4)"
"YPD","YOR044W",0.457069127031444,"moderate (0.4–0.7)"
"YPD","TOM6",0.61039435248296,"moderate (0.4–0.7)"
"YPD","DBP5",0.190384615384615,"low (<0.4)"
"YPD","STD1",0.371884128529698,"low (<0.4)"
"YPD","RAT1",0.367332035053554,"low (<0.4)"
"YPD","YOR049C",0.792066606653209,"high (≥0.7)"
"YPD","ETT1",0.502312560856865,"moderate (0.4–0.7)"
"YPD","YOR052C",0.506986368062317,"moderate (0.4–0.7)"
"YPD","VHS3",0.17680764580136,"low (<0.4)"
"YPD","NOB1",0.428967867575463,"moderate (0.4–0.7)"
"YPD","SGT1",0.213510223953262,"low (<0.4)"
"YPD","ASE1",0.227196377778557,"low (<0.4)"
"YPD","YOR059C",0.233620175513334,"low (<0.4)"
"YPD","SLD7",0.0551876917084571,"low (<0.4)"
"YPD","CKA2",0.212706913339825,"low (<0.4)"
"YPD","YOR062C",0.478458823699642,"moderate (0.4–0.7)"
"YPD","RPL3",0.810589094449854,"high (≥0.7)"
"YPD","YNG1",0.366269870358532,"low (<0.4)"
"YPD","CYT1",0.869425511197663,"high (≥0.7)"
"YPD","MSA1",0.143987341772152,"low (<0.4)"
"YPD","ALG8",0.10087879454777,"low (<0.4)"
"YPD","VPS5",-0.015117213179094,"low (<0.4)"
"YPD","GYP1",0.0137296428872931,"low (<0.4)"
"YPD","NRT1",0.141605479578255,"low (<0.4)"
"YPD","SGO1",0.196504211500073,"low (<0.4)"
"YPD","CDC21",0.255720545277507,"low (<0.4)"
"YPD","UFE1",0.259568278779629,"low (<0.4)"
"YPD","SKI7",0.0222859194619479,"low (<0.4)"
"YPD","RTS2",0.191939482779412,"low (<0.4)"
"YPD","BUD21",0.347446126139139,"low (<0.4)"
"YPD","ATX2",0.313244360061546,"low (<0.4)"
"YPD","DIA2",0.359761441090555,"low (<0.4)"
"YPD","TGL5",0.0923002010353073,"low (<0.4)"
"YPD","YOR084W",0.104286861931141,"low (<0.4)"
"YPD","YOR085W",0.517478091528724,"moderate (0.4–0.7)"
"YPD","YOR086C",0.521665043816943,"moderate (0.4–0.7)"
"YPD","YVC1",0.128381840111361,"low (<0.4)"
"YPD","VPS21",0.579065238558909,"moderate (0.4–0.7)"
"YPD","PTC5",0.2718154712599,"low (<0.4)"
"YPD","TMA46",0.348296007789679,"low (<0.4)"
